QD	"QUADRUPOLE"	6619.5	452.4103142	-54.55275394	2042.78703	112.4297669	95.80898596	28.44890498
HQ	"MONITOR"	6619.5	452.4103142	-54.55275394	2042.78703	112.4297669	95.80898596	28.44890498
OMISS2	"DRIFT"	7133.9	1772.594141	-202.0926246	343.3732584	122.1683978	242.1501532	28.44890498
KMC	"KICKER"	7148.9	1833.867272	-206.3949148	325.7581041	122.3008099	246.417489	28.44890498
KHV	"KICKER"	7148.9	1833.867272	-206.3949148	325.7581041	122.3008099	246.417489	28.44890498
MCQ0	"MULTIPOLE"	7148.9	1833.867272	-206.3949148	325.7581041	122.3008099	246.417489	28.44890498
MCS0	"MULTIPOLE"	7148.9	1833.867272	-206.3949148	325.7581041	122.3008099	246.417489	28.44890498
MCO0	"MULTIPOLE"	7148.9	1833.867272	-206.3949148	325.7581041	122.3008099	246.417489	28.44890498
KMC	"KICKER"	7163.9	1896.43109	-210.6972049	309.9529273	122.4288257	250.6848247	28.44890498
OMCQL	"DRIFT"	7171.5	1928.622732	-212.8770319	302.6358193	122.4920731	252.8469415	28.44890498
HQ	"MONITOR"	7171.5	1928.622732	-212.8770319	302.6358193	122.4920731	252.8469415	28.44890498
Q9W2	"QUADRUPOLE"	7216.5	1917.931025	235.8021022	298.9084711	122.8580323	252.3173465	-30.78210684
HQ	"MONITOR"	7216.5	1917.931025	235.8021022	298.9084711	122.8580323	252.3173465	-30.78210684
OQLBM1	"DRIFT"	7284	1615.182793	212.7137973	367.7120729	123.4685568	231.5394244	-30.78210684
MB2L	"MULTIPOLE"	7284	1615.182793	212.7137973	367.7120729	123.4685568	231.5394244	-30.78210684
HD	"MONITOR"	7284	1615.182793	212.7137973	367.7120729	123.4685568	231.5394244	-30.78210684
BH	"SBEND"	7478	919.1705721	146.424499	756.8211291	126.0107864	179.6124689	-22.80591294
HD	"MONITOR"	7478	919.1705721	146.424499	756.8211291	126.0107864	179.6124689	-22.80591294
MB2L	"MULTIPOLE"	7478	919.1705721	146.424499	756.8211291	126.0107864	179.6124689	-22.80591294
OBMBM	"DRIFT"	7508	834.3943134	136.1630302	841.8636247	126.5560953	172.770695	-22.80591294
MB2L	"MULTIPOLE"	7508	834.3943134	136.1630302	841.8636247	126.5560953	172.770695	-22.80591294
HD	"MONITOR"	7508	834.3943134	136.1630302	841.8636247	126.5560953	172.770695	-22.80591294
BH	"SBEND"	7702	435.0938053	69.87373181	1548.864708	131.7678986	136.3016523	-14.82971904
HD	"MONITOR"	7702	435.0938053	69.87373181	1548.864708	131.7678986	136.3016523	-14.82971904
MB2L	"MULTIPOLE"	7702	435.0938053	69.87373181	1548.864708	131.7678986	136.3016523	-14.82971904
OBMMC	"DRIFT"	7730.9	397.5636155	59.98851684	1676.744234	132.8747092	132.0158635	-14.82971904
KMC	"KICKER"	7745.9	380.3366706	54.85778243	1745.525701	133.4887988	129.7914056	-14.82971904
