# Element-by-element rates at equilibrium at full current
           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     376.10001   -1.5891E-35   -9.8133E-38   -1.6853E-34
     376.20001   -1.5968E-35   -9.4358E-38   -1.6935E-34
     376.30001   -1.6044E-35   -9.0689E-38   -1.7016E-34
     376.40001   -1.6118E-35   -8.7126E-38   -1.7095E-34
     376.50001   -1.6191E-35   -8.3668E-38   -1.7173E-34
     376.60001   -1.6288E-35   -8.0486E-38   -1.7275E-34
     376.70001   -1.6461E-35   -7.8835E-38   -1.7459E-34
     376.80001   -1.6589E-35   -7.8517E-38   -1.7595E-34
     376.90001   -1.6491E-35   -7.8679E-38   -1.7491E-34
     377.00001   -1.6315E-35   -8.0018E-38   -1.7304E-34
     377.10001   -1.6197E-35   -8.2971E-38   -1.7179E-34
     377.20001   -1.6121E-35   -8.6394E-38   -1.7098E-34
     377.30001   -1.6044E-35   -8.9922E-38   -1.7016E-34
     377.40001   -1.5966E-35   -9.3554E-38   -1.6933E-34
     377.50001   -1.5886E-35   -9.7291E-38   -1.6849E-34
     377.60001   -1.5806E-35   -1.0113E-37   -1.6763E-34
     377.70001   -1.5725E-35   -1.0508E-37   -1.6677E-34
     377.80001   -1.5643E-35   -1.0914E-37   -1.6590E-34
     377.90001   -1.5560E-35   -1.1330E-37   -1.6502E-34
     378.00001   -1.5477E-35   -1.1757E-37   -1.6414E-34
     378.10001   -1.5394E-35   -1.2195E-37   -1.6325E-34
     378.20001   -1.5310E-35   -1.2644E-37   -1.6237E-34
     378.30001   -1.5226E-35   -1.3104E-37   -1.6147E-34
     378.40001   -1.5142E-35   -1.3575E-37   -1.6058E-34
     378.50001   -1.5058E-35   -1.4057E-37   -1.5969E-34
     378.60001   -1.4974E-35   -1.4549E-37   -1.5879E-34
     378.70001   -1.4890E-35   -1.5053E-37   -1.5790E-34
     378.80001   -1.4806E-35   -1.5568E-37   -1.5701E-34
     378.90001   -1.4722E-35   -1.6094E-37   -1.5612E-34
     379.00001   -1.4639E-35   -1.6632E-37   -1.5524E-34
     379.10001   -1.4556E-35   -1.7180E-37   -1.5436E-34
     379.20001   -1.4473E-35   -1.7740E-37   -1.5348E-34
     379.30001   -1.4391E-35   -1.8311E-37   -1.5261E-34
     379.40001   -1.4310E-35   -1.8893E-37   -1.5174E-34
     379.50001   -1.4228E-35   -1.9487E-37   -1.5088E-34
     379.60001   -1.4232E-35   -2.0098E-37   -1.5092E-34
     379.70001   -1.4280E-35   -2.0474E-37   -1.5142E-34
     379.80001   -1.4279E-35   -2.0470E-37   -1.5141E-34
     379.90001   -1.4229E-35   -2.0086E-37   -1.5089E-34
     380.00001   -1.4224E-35   -1.9469E-37   -1.5084E-34
     380.10001   -1.4303E-35   -1.8870E-37   -1.5168E-34
     380.20001   -1.4383E-35   -1.8282E-37   -1.5252E-34
     380.30001   -1.4463E-35   -1.7707E-37   -1.5337E-34
     380.40001   -1.4543E-35   -1.7142E-37   -1.5423E-34
     380.50001   -1.4624E-35   -1.6589E-37   -1.5509E-34
     380.60001   -1.4705E-35   -1.6048E-37   -1.5595E-34
     380.70001   -1.4787E-35   -1.5518E-37   -1.5681E-34
     380.80001   -1.4868E-35   -1.4999E-37   -1.5768E-34
     380.90001   -1.4950E-35   -1.4492E-37   -1.5855E-34
     381.00001   -1.5032E-35   -1.3996E-37   -1.5942E-34
     381.10001   -1.5114E-35   -1.3511E-37   -1.6029E-34
     381.20001   -1.5196E-35   -1.3037E-37   -1.6116E-34
     381.30001   -1.5278E-35   -1.2574E-37   -1.6203E-34
     381.40001   -1.5359E-35   -1.2123E-37   -1.6289E-34
     381.50001   -1.5440E-35   -1.1683E-37   -1.6376E-34
     381.60001   -1.5521E-35   -1.1253E-37   -1.6461E-34
     381.70001   -1.5602E-35   -1.0835E-37   -1.6547E-34
     381.80001   -1.5681E-35   -1.0427E-37   -1.6631E-34
     381.90001   -1.5760E-35   -1.0030E-37   -1.6715E-34
     382.00001   -1.5838E-35   -9.6440E-38   -1.6798E-34
     382.10001   -1.5915E-35   -9.2685E-38   -1.6880E-34
     382.20001   -1.5991E-35   -8.9037E-38   -1.6961E-34
     382.30001   -1.6066E-35   -8.5495E-38   -1.7040E-34
     382.40001   -1.6139E-35   -8.2057E-38   -1.7118E-34
     382.50001   -1.6256E-35   -7.9094E-38   -1.7242E-34
     382.60001   -1.6429E-35   -7.7740E-38   -1.7426E-34
     382.70001   -1.6523E-35   -7.7555E-38   -1.7526E-34
     382.80001   -1.6393E-35   -7.7861E-38   -1.7387E-34
     382.90001   -1.6219E-35   -7.9502E-38   -1.7203E-34
     383.00001   -1.6122E-35   -8.2661E-38   -1.7100E-34
     383.10001   -1.6047E-35   -8.6088E-38   -1.7021E-34
     383.20001   -1.5972E-35   -8.9619E-38   -1.6940E-34
     383.30001   -1.5895E-35   -9.3254E-38   -1.6858E-34
     383.40001   -1.5816E-35   -9.6994E-38   -1.6775E-34
     383.50001   -1.5737E-35   -1.0084E-37   -1.6691E-34
     383.60001   -1.5658E-35   -1.0479E-37   -1.6606E-34
     383.70001   -1.5577E-35   -1.0885E-37   -1.6521E-34
     383.80001   -1.5496E-35   -1.1301E-37   -1.6435E-34
     383.90001   -1.5414E-35   -1.1729E-37   -1.6348E-34
     384.00001   -1.5332E-35   -1.2167E-37   -1.6261E-34
     384.10001   -1.5250E-35   -1.2616E-37   -1.6173E-34
     384.20001   -1.5167E-35   -1.3076E-37   -1.6086E-34
     384.30001   -1.5084E-35   -1.3547E-37   -1.5998E-34
     384.40001   -1.5002E-35   -1.4029E-37   -1.5910E-34
     384.50001   -1.4919E-35   -1.4522E-37   -1.5822E-34
     384.60001   -1.4836E-35   -1.5026E-37   -1.5734E-34
     384.70001   -1.4754E-35   -1.5541E-37   -1.5647E-34
     384.80001   -1.4672E-35   -1.6068E-37   -1.5559E-34
     384.90001   -1.4590E-35   -1.6605E-37   -1.5472E-34
     385.00001   -1.4508E-35   -1.7154E-37   -1.5386E-34
     385.10001   -1.4427E-35   -1.7714E-37   -1.5299E-34
     385.20001   -1.4346E-35   -1.8285E-37   -1.5214E-34
     385.30001   -1.4266E-35   -1.8868E-37   -1.5128E-34
     385.40001   -1.4190E-35   -1.9467E-37   -1.5048E-34
     385.50001   -1.4215E-35   -2.0049E-37   -1.5075E-34
     385.60001   -1.4262E-35   -2.0360E-37   -1.5124E-34
     385.70001   -1.4246E-35   -2.0270E-37   -1.5107E-34
     385.80001   -1.4200E-35   -1.9831E-37   -1.5058E-34
     385.90001   -1.4218E-35   -1.9204E-37   -1.5078E-34
     386.00001   -1.4298E-35   -1.8609E-37   -1.5162E-34
     386.10001   -1.4378E-35   -1.8026E-37   -1.5248E-34
     386.20001   -1.4459E-35   -1.7454E-37   -1.5334E-34
     386.30001   -1.4540E-35   -1.6894E-37   -1.5420E-34
     386.40001   -1.4622E-35   -1.6345E-37   -1.5507E-34
     386.50001   -1.4704E-35   -1.5807E-37   -1.5594E-34
     386.60001   -1.4786E-35   -1.5281E-37   -1.5681E-34
     386.70001   -1.4869E-35   -1.4766E-37   -1.5769E-34
     386.80001   -1.4951E-35   -1.4262E-37   -1.5857E-34
     386.90001   -1.5034E-35   -1.3770E-37   -1.5945E-34
     387.00001   -1.5117E-35   -1.3289E-37   -1.6032E-34
     387.10001   -1.5200E-35   -1.2819E-37   -1.6120E-34
     387.20001   -1.5282E-35   -1.2360E-37   -1.6208E-34
     387.30001   -1.5364E-35   -1.1912E-37   -1.6295E-34
     387.40001   -1.5446E-35   -1.1475E-37   -1.6382E-34
     387.50001   -1.5528E-35   -1.1050E-37   -1.6469E-34
     387.60001   -1.5609E-35   -1.0635E-37   -1.6555E-34
     387.70001   -1.5689E-35   -1.0231E-37   -1.6641E-34
     387.80001   -1.5769E-35   -9.8372E-38   -1.6725E-34
     387.90001   -1.5848E-35   -9.4547E-38   -1.6809E-34
     388.00001   -1.5926E-35   -9.0827E-38   -1.6892E-34
     388.10001   -1.6002E-35   -8.7214E-38   -1.6973E-34
     388.20001   -1.6078E-35   -8.3706E-38   -1.7053E-34
     388.30001   -1.6152E-35   -8.0302E-38   -1.7132E-34
     388.40001   -1.6289E-35   -7.7627E-38   -1.7278E-34
     388.50001   -1.6461E-35   -7.6566E-38   -1.7460E-34
     388.60001   -1.6512E-35   -7.6477E-38   -1.7514E-34
     388.70001   -1.6360E-35   -7.6986E-38   -1.7353E-34
     388.80001   -1.6188E-35   -7.8932E-38   -1.7170E-34
     388.90001   -1.6111E-35   -8.2234E-38   -1.7089E-34
     389.00001   -1.6038E-35   -8.5664E-38   -1.7011E-34
     389.10001   -1.5963E-35   -8.9197E-38   -1.6931E-34
     389.20001   -1.5886E-35   -9.2834E-38   -1.6850E-34
     389.30001   -1.5809E-35   -9.6578E-38   -1.6768E-34
     389.40001   -1.5731E-35   -1.0043E-37   -1.6685E-34
     389.50001   -1.5652E-35   -1.0438E-37   -1.6600E-34
     389.60001   -1.5572E-35   -1.0845E-37   -1.6516E-34
     389.70001   -1.5491E-35   -1.1262E-37   -1.6430E-34
     389.80001   -1.5410E-35   -1.1690E-37   -1.6344E-34
     389.90001   -1.5329E-35   -1.2128E-37   -1.6258E-34
     390.00001   -1.5247E-35   -1.2578E-37   -1.6171E-34
     390.10001   -1.5166E-35   -1.3039E-37   -1.6084E-34
     390.20001   -1.5084E-35   -1.3511E-37   -1.5997E-34
     390.30001   -1.5002E-35   -1.3994E-37   -1.5910E-34
     390.40001   -1.4920E-35   -1.4487E-37   -1.5823E-34
     390.50001   -1.4838E-35   -1.4993E-37   -1.5736E-34
     390.60001   -1.4756E-35   -1.5509E-37   -1.5649E-34
     390.70001   -1.4674E-35   -1.6037E-37   -1.5562E-34
     390.80001   -1.4593E-35   -1.6576E-37   -1.5476E-34
     390.90001   -1.4512E-35   -1.7126E-37   -1.5390E-34
     391.00001   -1.4431E-35   -1.7687E-37   -1.5304E-34
     391.10001   -1.4351E-35   -1.8260E-37   -1.5219E-34
     391.20001   -1.4272E-35   -1.8845E-37   -1.5134E-34
     391.30001   -1.4214E-35   -1.9460E-37   -1.5073E-34
     391.40001   -1.4248E-35   -1.9994E-37   -1.5109E-34
     391.50001   -1.4289E-35   -2.0235E-37   -1.5153E-34
     391.60001   -1.4259E-35   -2.0066E-37   -1.5121E-34
     391.70001   -1.4219E-35   -1.9579E-37   -1.5078E-34
     391.80001   -1.4259E-35   -1.8956E-37   -1.5121E-34
     391.90001   -1.4339E-35   -1.8368E-37   -1.5206E-34
     392.00001   -1.4420E-35   -1.7791E-37   -1.5292E-34
     392.10001   -1.4502E-35   -1.7226E-37   -1.5379E-34
     392.20001   -1.4583E-35   -1.6673E-37   -1.5466E-34
     392.30001   -1.4666E-35   -1.6130E-37   -1.5553E-34
     392.40001   -1.4748E-35   -1.5600E-37   -1.5641E-34
     392.50001   -7.1512E-35   -1.4953E-37   -1.4150E-34
     392.60001   -2.1044E-34   -1.3686E-37   -1.1405E-34
     392.70001   -3.8299E-34   -1.2157E-37   -9.2489E-35
     392.80001   -5.7377E-34   -1.0767E-37   -7.7327E-35
     392.90001   -7.7838E-34   -9.5959E-38   -6.6469E-35
     393.00001   -9.9516E-34   -8.6243E-38   -5.8402E-35
     393.10001   -1.2233E-33   -7.8135E-38   -5.2196E-35
     393.20001   -1.4624E-33   -7.1295E-38   -4.7280E-35
     393.30001   -1.7119E-33   -6.5456E-38   -4.3288E-35
     393.40001   -1.9718E-33   -6.0415E-38   -3.9981E-35
     393.50001   -2.2417E-33   -5.6015E-38   -3.7192E-35
     393.60001   -2.5214E-33   -5.2137E-38   -3.4806E-35
     393.70001   -2.8106E-33   -4.8690E-38   -3.2738E-35
     393.80001   -3.1090E-33   -4.5601E-38   -3.0925E-35
     393.90001   -3.4162E-33   -4.2812E-38   -2.9318E-35
     394.00001   -3.7318E-33   -4.0279E-38   -2.7883E-35
     394.10001   -4.0554E-33   -3.7964E-38   -2.6589E-35
     394.20001   -4.3864E-33   -3.5838E-38   -2.5414E-35
     394.30001   -4.7244E-33   -3.3875E-38   -2.4339E-35
     394.40001   -5.0687E-33   -3.2057E-38   -2.3350E-35
     394.50001   -5.4187E-33   -3.0367E-38   -2.2435E-35
     394.60001   -5.7739E-33   -2.8792E-38   -2.1584E-35
     394.70001   -6.1336E-33   -2.7320E-38   -2.0790E-35
     394.80001   -6.4974E-33   -2.5943E-38   -2.0045E-35
     394.90001   -6.6421E-33   -2.5125E-38   -1.9801E-35
     395.00001   -6.6526E-33   -2.4608E-38   -1.9833E-35
     395.10001   -6.6606E-33   -2.4100E-38   -1.9857E-35
     395.20001   -6.8958E-33   -2.3158E-38   -1.9406E-35
     395.30001   -7.2697E-33   -2.2020E-38   -1.8711E-35
     395.40001   -7.6462E-33   -2.0959E-38   -1.8056E-35
     395.50001   -8.0248E-33   -1.9969E-38   -1.7437E-35
     395.60001   -8.4052E-33   -1.9044E-38   -1.6852E-35
     395.70001   -8.7869E-33   -1.8180E-38   -1.6297E-35
     395.80001   -9.1695E-33   -1.7373E-38   -1.5769E-35
     395.90001   -9.5527E-33   -1.6619E-38   -1.5267E-35
     396.00001   -9.9362E-33   -1.5913E-38   -1.4788E-35
     396.10001   -1.0319E-32   -1.5254E-38   -1.4331E-35
     396.20001   -1.0702E-32   -1.4637E-38   -1.3894E-35
     396.30001   -1.1084E-32   -1.4060E-38   -1.3475E-35
     396.40001   -1.1465E-32   -1.3519E-38   -1.3073E-35
     396.50001   -1.1844E-32   -1.3014E-38   -1.2687E-35
     396.60001   -1.2221E-32   -1.2541E-38   -1.2316E-35
     396.70001   -1.2595E-32   -1.2099E-38   -1.1959E-35
     396.80001   -1.2967E-32   -1.1684E-38   -1.1615E-35
     396.90001   -1.3336E-32   -1.1296E-38   -1.1284E-35
     397.00001   -1.3701E-32   -1.0933E-38   -1.0964E-35
     397.10001   -1.4062E-32   -1.0593E-38   -1.0655E-35
     397.20001   -1.4419E-32   -1.0274E-38   -1.0356E-35
     397.30001   -1.4772E-32   -9.9755E-39   -1.0068E-35
     397.40001   -1.5120E-32   -9.6959E-39   -9.7881E-36
     397.50001   -1.5463E-32   -9.4338E-39   -9.5174E-36
     397.60001   -1.5641E-32   -9.2381E-39   -9.3209E-36
     397.70001   -1.5519E-32   -9.1457E-39   -9.2483E-36
     397.80001   -1.5395E-32   -9.0618E-39   -9.1745E-36
     397.90001   -1.5270E-32   -8.9859E-39   -9.0996E-36
     398.00001   -1.5142E-32   -8.9178E-39   -9.0235E-36
     398.10001   -1.5012E-32   -8.8571E-39   -8.9463E-36
     398.20001   -1.4881E-32   -8.8035E-39   -8.8682E-36
     398.30001   -1.4850E-32   -8.8368E-39   -8.8497E-36
     398.40001   -1.4831E-32   -8.9623E-39   -8.8381E-36
     398.50001   -1.4437E-32   -8.9465E-39   -8.6031E-36
     398.60001   -1.4057E-32   -9.0182E-39   -8.3768E-36
     398.70001   -1.3698E-32   -9.1814E-39   -8.1633E-36
     398.80001   -1.3417E-32   -9.4343E-39   -7.9958E-36
     398.90001   -1.3145E-32   -9.6912E-39   -7.8333E-36
     399.00001   -1.2880E-32   -9.9517E-39   -7.6758E-36
     399.10001   -1.2624E-32   -1.0216E-38   -7.5232E-36
     399.20001   -1.2376E-32   -1.0483E-38   -7.3752E-36
     399.30001   -1.2136E-32   -1.0753E-38   -7.2319E-36
     399.40001   -1.2018E-32   -1.0972E-38   -7.0459E-36
     399.50001   -1.2109E-32   -1.1090E-38   -6.7844E-36
     399.60001   -1.2192E-32   -1.1207E-38   -6.5376E-36
     399.70001   -1.2267E-32   -1.1323E-38   -6.3045E-36
     399.80001   -1.2333E-32   -1.1437E-38   -6.0842E-36
     399.90001   -1.2391E-32   -1.1551E-38   -5.8756E-36
     400.00001   -1.2443E-32   -1.1663E-38   -5.6780E-36
     400.10001   -1.2487E-32   -1.1774E-38   -5.4907E-36
     400.20001   -1.2525E-32   -1.1883E-38   -5.3130E-36
     400.30001   -1.2557E-32   -1.1992E-38   -5.1442E-36
     400.40001   -1.2583E-32   -1.2100E-38   -4.9838E-36
     400.50001   -1.2603E-32   -1.2207E-38   -4.8313E-36
     400.60001   -1.2618E-32   -1.2312E-38   -4.6860E-36
     400.70001   -1.2628E-32   -1.2417E-38   -4.5477E-36
     400.80001   -1.2633E-32   -1.2520E-38   -4.4159E-36
     400.90001   -1.2634E-32   -1.2623E-38   -4.2902E-36
     401.00001   -1.2630E-32   -1.2725E-38   -4.1701E-36
     401.10001   -1.2622E-32   -1.2826E-38   -4.0555E-36
     401.20001   -1.2610E-32   -1.2926E-38   -3.9460E-36
     401.30001   -1.2595E-32   -1.3026E-38   -3.8413E-36
     401.40001   -1.2576E-32   -1.3125E-38   -3.7411E-36
     401.50001   -1.2554E-32   -1.3223E-38   -3.6451E-36
     401.60001   -1.2529E-32   -1.3321E-38   -3.5533E-36
     401.70001   -1.2500E-32   -1.3418E-38   -3.4652E-36
     401.80001   -1.2457E-32   -1.3521E-38   -3.3831E-36
     401.90001   -1.2269E-32   -1.3717E-38   -3.3318E-36
     402.00001   -1.2085E-32   -1.3912E-38   -3.2821E-36
     402.10001   -1.1918E-32   -1.4101E-38   -3.2316E-36
     402.20001   -1.1884E-32   -1.4200E-38   -3.1577E-36
     402.30001   -1.1848E-32   -1.4299E-38   -3.0867E-36
     402.40001   -1.1809E-32   -1.4397E-38   -3.0184E-36
     402.50001   -1.1769E-32   -1.4495E-38   -2.9527E-36
     402.60001   -1.1726E-32   -1.4593E-38   -2.8895E-36
     402.70001   -1.1681E-32   -1.4690E-38   -2.8287E-36
     402.80001   -1.1634E-32   -1.4788E-38   -2.7701E-36
     402.90001   -1.1586E-32   -1.4885E-38   -2.7137E-36
     403.00001   -1.1535E-32   -1.4982E-38   -2.6593E-36
     403.10001   -1.1483E-32   -1.5079E-38   -2.6069E-36
     403.20001   -1.1430E-32   -1.5176E-38   -2.5563E-36
     403.30001   -1.1375E-32   -1.5273E-38   -2.5076E-36
     403.40001   -1.1318E-32   -1.5371E-38   -2.4605E-36
     403.50001   -1.1260E-32   -1.5468E-38   -2.4151E-36
     403.60001   -1.1201E-32   -1.5565E-38   -2.3712E-36
     403.70001   -1.1140E-32   -1.5663E-38   -2.3288E-36
     403.80001   -1.1078E-32   -1.5761E-38   -2.2879E-36
     403.90001   -1.1016E-32   -1.5859E-38   -2.2483E-36
     404.00001   -1.0952E-32   -1.5958E-38   -2.2100E-36
     404.10001   -1.0887E-32   -1.6057E-38   -2.1731E-36
     404.20001   -1.0820E-32   -1.6156E-38   -2.1373E-36
     404.30001   -1.0753E-32   -1.6256E-38   -2.1027E-36
     404.40001   -1.0686E-32   -1.6356E-38   -2.0692E-36
     404.50001   -1.0617E-32   -1.6456E-38   -2.0368E-36
     404.60001   -1.0504E-32   -1.6597E-38   -2.0114E-36
     404.70001   -1.0382E-32   -1.6749E-38   -1.9881E-36
     404.80001   -1.0263E-32   -1.6901E-38   -1.9653E-36
     404.90001   -1.0147E-32   -1.7053E-38   -1.9430E-36
     405.00001   -1.0033E-32   -1.7206E-38   -1.9213E-36
     405.10001   -9.9220E-33   -1.7359E-38   -1.9000E-36
     405.20001   -9.8154E-33   -1.7514E-38   -1.8796E-36
     405.30001   -9.7403E-33   -1.7607E-38   -1.8652E-36
     405.40001   -9.6956E-33   -1.7572E-38   -1.8566E-36
     405.50001   -9.6804E-33   -1.7411E-38   -1.8537E-36
     405.60001   -9.6943E-33   -1.7125E-38   -1.8564E-36
     405.70001   -9.7321E-33   -1.6726E-38   -1.8636E-36
     405.80001   -9.7733E-33   -1.6313E-38   -1.8715E-36
     405.90001   -9.8165E-33   -1.5909E-38   -1.8798E-36
     406.00001   -9.8618E-33   -1.5514E-38   -1.8885E-36
     406.10001   -9.9092E-33   -1.5128E-38   -1.8975E-36
     406.20001   -9.9586E-33   -1.4750E-38   -1.9070E-36
     406.30001   -1.0010E-32   -1.4380E-38   -1.9168E-36
     406.40001   -1.0082E-32   -1.4004E-38   -1.9246E-36
     406.50001   -1.0159E-32   -1.3634E-38   -1.9323E-36
     406.60001   -1.0237E-32   -1.3272E-38   -1.9404E-36
     406.70001   -1.0316E-32   -1.2918E-38   -1.9491E-36
     406.80001   -1.0396E-32   -1.2572E-38   -1.9583E-36
     406.90001   -1.0477E-32   -1.2233E-38   -1.9679E-36
     407.00001   -1.0559E-32   -1.1901E-38   -1.9781E-36
     407.10001   -1.0642E-32   -1.1577E-38   -1.9888E-36
     407.20001   -1.0726E-32   -1.1259E-38   -2.0000E-36
     407.30001   -1.0811E-32   -1.0947E-38   -2.0118E-36
     407.40001   -1.0897E-32   -1.0642E-38   -2.0240E-36
     407.50001   -1.0984E-32   -1.0343E-38   -2.0369E-36
     407.60001   -1.1073E-32   -1.0050E-38   -2.0502E-36
     407.70001   -1.1162E-32   -9.7630E-39   -2.0642E-36
     407.80001   -1.1253E-32   -9.4813E-39   -2.0787E-36
     407.90001   -1.1345E-32   -9.2049E-39   -2.0938E-36
     408.00001   -1.1438E-32   -8.9338E-39   -2.1095E-36
     408.10001   -1.1532E-32   -8.6678E-39   -2.1258E-36
     408.20001   -1.1628E-32   -8.4067E-39   -2.1427E-36
     408.30001   -1.1725E-32   -8.1505E-39   -2.1602E-36
     408.40001   -1.1824E-32   -7.8991E-39   -2.1784E-36
     408.50001   -1.1924E-32   -7.6522E-39   -2.1973E-36
     408.60001   -1.2026E-32   -7.4099E-39   -2.2169E-36
     408.70001   -1.2129E-32   -7.1720E-39   -2.2371E-36
     408.80001   -1.2237E-32   -6.9378E-39   -2.2577E-36
     408.90001   -1.2351E-32   -6.7074E-39   -2.2786E-36
     409.00001   -1.2468E-32   -6.4814E-39   -2.3002E-36
     409.10001   -1.2583E-32   -6.2605E-39   -2.3231E-36
     409.20001   -1.2695E-32   -6.0445E-39   -2.3473E-36
     409.30001   -1.2809E-32   -5.8323E-39   -2.3723E-36
     409.40001   -1.2926E-32   -5.6239E-39   -2.3982E-36
     409.50001   -1.3044E-32   -5.4193E-39   -2.4250E-36
     409.60001   -1.3165E-32   -5.2185E-39   -2.4526E-36
     409.70001   -1.3289E-32   -5.0213E-39   -2.4812E-36
     409.80001   -1.3414E-32   -4.8277E-39   -2.5107E-36
     409.90001   -1.3543E-32   -4.6377E-39   -2.5412E-36
     410.00001   -1.3674E-32   -4.4513E-39   -2.5727E-36
     410.10001   -1.3807E-32   -4.2684E-39   -2.6053E-36
     410.20001   -1.3944E-32   -4.0891E-39   -2.6389E-36
     410.30001   -1.4083E-32   -3.9132E-39   -2.6737E-36
     410.40001   -1.4225E-32   -3.7409E-39   -2.7096E-36
     410.50001   -1.4371E-32   -3.5720E-39   -2.7466E-36
     410.60001   -1.4520E-32   -3.4067E-39   -2.7849E-36
     410.70001   -1.4672E-32   -3.2448E-39   -2.8244E-36
     410.80001   -1.4827E-32   -3.0864E-39   -2.8652E-36
     410.90001   -1.4986E-32   -2.9315E-39   -2.9072E-36
     411.00001   -1.5149E-32   -2.7801E-39   -2.9507E-36
     411.10001   -1.5315E-32   -2.6322E-39   -2.9955E-36
     411.20001   -1.5486E-32   -2.4879E-39   -3.0417E-36
     411.30001   -1.5660E-32   -2.3471E-39   -3.0894E-36
     411.40001   -1.5838E-32   -2.2099E-39   -3.1385E-36
     411.50001   -1.6031E-32   -2.0765E-39   -3.1878E-36
     411.60001   -1.6265E-32   -1.9474E-39   -3.2343E-36
     411.70001   -1.6506E-32   -1.8224E-39   -3.2822E-36
     411.80001   -1.6753E-32   -1.7016E-39   -3.3313E-36
     411.90001   -1.7007E-32   -1.5850E-39   -3.3817E-36
     412.00001   -1.7267E-32   -1.4724E-39   -3.4335E-36
     412.10001   -1.7534E-32   -1.3641E-39   -3.4865E-36
     412.20001   -1.7857E-32   -1.2695E-39   -3.5509E-36
     412.30001   -1.8201E-32   -1.2087E-39   -3.6193E-36
     412.40001   -1.8443E-32   -1.1750E-39   -3.6674E-36
     412.50001   -1.8464E-32   -1.1606E-39   -3.6714E-36
     412.60001   -1.8404E-32   -1.1746E-39   -3.6596E-36
     412.70001   -1.8416E-32   -1.2143E-39   -3.6620E-36
     412.80001   -1.8434E-32   -1.2572E-39   -3.6655E-36
     412.90001   -1.8446E-32   -1.3024E-39   -3.6679E-36
     413.00001   -1.8452E-32   -1.3501E-39   -3.6692E-36
     413.10001   -1.8454E-32   -1.4002E-39   -3.6695E-36
     413.20001   -1.8450E-32   -1.4529E-39   -3.6687E-36
     413.30001   -1.8423E-32   -1.5078E-39   -3.6691E-36
     413.40001   -1.8334E-32   -1.5645E-39   -3.6750E-36
     413.50001   -1.8242E-32   -1.6240E-39   -3.6800E-36
     413.60001   -1.8147E-32   -1.6866E-39   -3.6841E-36
     413.70001   -1.8049E-32   -1.7521E-39   -3.6873E-36
     413.80001   -1.7948E-32   -1.8209E-39   -3.6897E-36
     413.90001   -1.7845E-32   -1.8928E-39   -3.6914E-36
     414.00001   -1.7740E-32   -1.9680E-39   -3.6924E-36
     414.10001   -1.7633E-32   -2.0467E-39   -3.6927E-36
     414.20001   -1.7524E-32   -2.1287E-39   -3.6925E-36
     414.30001   -1.7414E-32   -2.2144E-39   -3.6917E-36
     414.40001   -1.7302E-32   -2.3037E-39   -3.6905E-36
     414.50001   -1.7190E-32   -2.3967E-39   -3.6888E-36
     414.60001   -1.7076E-32   -2.4936E-39   -3.6867E-36
     414.70001   -1.6962E-32   -2.5945E-39   -3.6843E-36
     414.80001   -1.6848E-32   -2.6994E-39   -3.6817E-36
     414.90001   -1.6733E-32   -2.8085E-39   -3.6788E-36
     415.00001   -1.6618E-32   -2.9219E-39   -3.6757E-36
     415.10001   -1.6504E-32   -3.0397E-39   -3.6725E-36
     415.20001   -1.6389E-32   -3.1621E-39   -3.6693E-36
     415.30001   -1.6276E-32   -3.2892E-39   -3.6660E-36
     415.40001   -1.6162E-32   -3.4212E-39   -3.6627E-36
     415.50001   -1.6050E-32   -3.5582E-39   -3.6595E-36
     415.60001   -1.5938E-32   -3.7003E-39   -3.6564E-36
     415.70001   -1.5828E-32   -3.8479E-39   -3.6535E-36
     415.80001   -1.5776E-32   -3.9974E-39   -3.6424E-36
     415.90001   -1.5728E-32   -4.1521E-39   -3.6313E-36
     416.00001   -1.5681E-32   -4.3123E-39   -3.6204E-36
     416.10001   -1.5577E-32   -4.4830E-39   -3.6186E-36
     416.20001   -1.5473E-32   -4.6605E-39   -3.6174E-36
     416.30001   -1.5370E-32   -4.8447E-39   -3.6166E-36
     416.40001   -1.5269E-32   -5.0361E-39   -3.6163E-36
     416.50001   -1.5171E-32   -5.2349E-39   -3.6165E-36
     416.60001   -1.5074E-32   -5.4416E-39   -3.6173E-36
     416.70001   -1.4980E-32   -5.6565E-39   -3.6187E-36
     416.80001   -1.4889E-32   -5.8801E-39   -3.6208E-36
     416.90001   -1.4800E-32   -6.1128E-39   -3.6236E-36
     417.00001   -1.4714E-32   -6.3552E-39   -3.6273E-36
     417.10001   -1.4631E-32   -6.6080E-39   -3.6318E-36
     417.20001   -1.4551E-32   -6.8716E-39   -3.6372E-36
     417.30001   -1.4474E-32   -7.1470E-39   -3.6437E-36
     417.40001   -1.4401E-32   -7.4349E-39   -3.6513E-36
     417.50001   -1.4332E-32   -7.7362E-39   -3.6601E-36
     417.60001   -1.4268E-32   -8.0521E-39   -3.6702E-36
     417.70001   -1.4208E-32   -8.3837E-39   -3.6818E-36
     417.80001   -1.4152E-32   -8.7325E-39   -3.6950E-36
     417.90001   -1.4103E-32   -9.1000E-39   -3.7099E-36
     418.00001   -1.4059E-32   -9.4882E-39   -3.7268E-36
     418.10001   -1.4023E-32   -9.8994E-39   -3.7459E-36
