           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     384.90001   -3.5944E-30   -2.0866E-35   -2.3563E-32
     385.00001   -3.5944E-30   -2.0884E-35   -2.3578E-32
     385.10001   -3.5944E-30   -2.0901E-35   -2.3594E-32
     385.20001   -3.5944E-30   -2.0920E-35   -2.3609E-32
     385.30001   -3.5944E-30   -2.0938E-35   -2.3624E-32
     385.40001   -3.5944E-30   -2.0958E-35   -2.3639E-32
     385.50001   -3.5944E-30   -2.0978E-35   -2.3654E-32
     385.60001   -3.5944E-30   -2.0998E-35   -2.3669E-32
     385.70001   -3.5944E-30   -2.1019E-35   -2.3684E-32
     385.80001   -3.5944E-30   -2.1038E-35   -2.3699E-32
     385.90001   -3.5944E-30   -2.1058E-35   -2.3714E-32
     386.00001   -3.5944E-30   -2.1076E-35   -2.3730E-32
     386.10001   -3.5944E-30   -2.1094E-35   -2.3745E-32
     386.20001   -3.5944E-30   -2.1112E-35   -2.3760E-32
     386.30001   -3.5944E-30   -2.1129E-35   -2.3776E-32
     386.40001   -3.5944E-30   -2.1145E-35   -2.3791E-32
     386.50001   -3.5944E-30   -2.1161E-35   -2.3807E-32
     386.60001   -3.5944E-30   -2.1176E-35   -2.3822E-32
     386.70001   -3.5944E-30   -2.1191E-35   -2.3838E-32
     386.80001   -3.5944E-30   -2.1205E-35   -2.3854E-32
     386.90001   -3.5944E-30   -2.1219E-35   -2.3870E-32
     387.00001   -3.5944E-30   -2.1232E-35   -2.3886E-32
     387.10001   -3.5944E-30   -2.1245E-35   -2.3902E-32
     387.20001   -3.5944E-30   -2.1257E-35   -2.3918E-32
     387.30001   -3.5944E-30   -2.1269E-35   -2.3935E-32
     387.40001   -3.5944E-30   -2.1281E-35   -2.3951E-32
     387.50001   -3.5944E-30   -2.1292E-35   -2.3967E-32
     387.60001   -3.5944E-30   -2.1302E-35   -2.3984E-32
     387.70001   -3.5944E-30   -2.1313E-35   -2.4001E-32
     387.80001   -3.5945E-30   -2.1322E-35   -2.4017E-32
     387.90001   -3.5945E-30   -2.1332E-35   -2.4034E-32
     388.00001   -3.5945E-30   -2.1341E-35   -2.4051E-32
     388.10001   -3.5945E-30   -2.1350E-35   -2.4068E-32
     388.20001   -3.5945E-30   -2.1358E-35   -2.4085E-32
     388.30001   -3.5945E-30   -2.1366E-35   -2.4102E-32
     388.40001   -3.5945E-30   -2.1374E-35   -2.4119E-32
     388.50001   -3.5945E-30   -2.1381E-35   -2.4137E-32
     388.60001   -3.5945E-30   -2.1389E-35   -2.4154E-32
     388.70001   -3.5945E-30   -2.1397E-35   -2.4172E-32
     388.80001   -3.5945E-30   -2.1405E-35   -2.4189E-32
     388.90001   -3.5945E-30   -2.1413E-35   -2.4206E-32
     389.00001   -3.5945E-30   -2.1421E-35   -2.4223E-32
     389.10001   -3.5945E-30   -2.1430E-35   -2.4240E-32
     389.20001   -3.5945E-30   -2.1440E-35   -2.4257E-32
     389.30001   -3.5945E-30   -2.1449E-35   -2.4274E-32
     389.40001   -3.5945E-30   -2.1459E-35   -2.4290E-32
     389.50001   -3.5945E-30   -2.1470E-35   -2.4307E-32
     389.60001   -3.5945E-30   -2.1481E-35   -2.4323E-32
     389.70001   -3.5945E-30   -2.1492E-35   -2.4340E-32
     389.80001   -3.5945E-30   -2.1504E-35   -2.4356E-32
     389.90001   -3.5945E-30   -2.1516E-35   -2.4372E-32
     390.00001   -3.5945E-30   -2.1528E-35   -2.4389E-32
     390.10001   -3.5945E-30   -2.1541E-35   -2.4405E-32
     390.20001   -3.5945E-30   -2.1555E-35   -2.4421E-32
     390.30001   -3.5945E-30   -2.1569E-35   -2.4437E-32
     390.40001   -3.5945E-30   -2.1583E-35   -2.4452E-32
     390.50001   -3.5945E-30   -2.1598E-35   -2.4468E-32
     390.60001   -3.5945E-30   -2.1614E-35   -2.4484E-32
     390.70001   -3.5945E-30   -2.1630E-35   -2.4499E-32
     390.80001   -3.5945E-30   -2.1646E-35   -2.4515E-32
     390.90001   -3.5945E-30   -2.1664E-35   -2.4530E-32
     391.00001   -3.5945E-30   -2.1681E-35   -2.4546E-32
     391.10001   -3.5945E-30   -2.1700E-35   -2.4561E-32
     391.20001   -3.5945E-30   -2.1718E-35   -2.4576E-32
     391.30001   -3.5945E-30   -2.1738E-35   -2.4591E-32
     391.40001   -3.5945E-30   -2.1758E-35   -2.4606E-32
     391.50001   -3.5945E-30   -2.1778E-35   -2.4621E-32
     391.60001   -3.5945E-30   -2.1798E-35   -2.4636E-32
     391.70001   -3.5945E-30   -2.1818E-35   -2.4651E-32
     391.80001   -3.5945E-30   -2.1837E-35   -2.4667E-32
     391.90001   -3.5945E-30   -2.1855E-35   -2.4682E-32
     392.00001   -3.5945E-30   -2.1873E-35   -2.4697E-32
     392.10001   -3.5945E-30   -2.1890E-35   -2.4712E-32
     392.20001   -3.5945E-30   -2.1907E-35   -2.4728E-32
     392.30001   -3.5945E-30   -2.1923E-35   -2.4743E-32
     392.40001   -3.5945E-30   -2.1938E-35   -2.4759E-32
     392.50001   -3.5945E-30   -2.1953E-35   -2.4773E-32
     392.60001   -3.5945E-30   -2.1967E-35   -2.4785E-32
     392.70001   -3.5946E-30   -2.1979E-35   -2.4794E-32
     392.80001   -3.5946E-30   -2.1990E-35   -2.4802E-32
     392.90001   -3.5947E-30   -2.2000E-35   -2.4808E-32
     393.00001   -3.5948E-30   -2.2008E-35   -2.4814E-32
     393.10001   -3.5949E-30   -2.2016E-35   -2.4819E-32
     393.20001   -3.5951E-30   -2.2023E-35   -2.4824E-32
     393.30001   -3.5953E-30   -2.2030E-35   -2.4828E-32
     393.40001   -3.5955E-30   -2.2036E-35   -2.4832E-32
     393.50001   -3.5957E-30   -2.2041E-35   -2.4836E-32
     393.60001   -3.5959E-30   -2.2047E-35   -2.4840E-32
     393.70001   -3.5962E-30   -2.2051E-35   -2.4843E-32
     393.80001   -3.5965E-30   -2.2056E-35   -2.4846E-32
     393.90001   -3.5969E-30   -2.2060E-35   -2.4849E-32
     394.00001   -3.5972E-30   -2.2064E-35   -2.4852E-32
     394.10001   -3.5976E-30   -2.2068E-35   -2.4854E-32
     394.20001   -3.5981E-30   -2.2072E-35   -2.4857E-32
     394.30001   -3.5986E-30   -2.2075E-35   -2.4859E-32
     394.40001   -3.5991E-30   -2.2078E-35   -2.4862E-32
     394.50001   -3.5996E-30   -2.2081E-35   -2.4864E-32
     394.60001   -3.6002E-30   -2.2084E-35   -2.4866E-32
     394.70001   -3.6008E-30   -2.2087E-35   -2.4868E-32
     394.80001   -3.6014E-30   -2.2090E-35   -2.4870E-32
     394.90001   -3.6021E-30   -2.2092E-35   -2.4872E-32
     395.00001   -3.6028E-30   -2.2095E-35   -2.4874E-32
     395.10001   -3.6034E-30   -2.2097E-35   -2.4876E-32
     395.20001   -3.6041E-30   -2.2099E-35   -2.4878E-32
     395.30001   -3.6049E-30   -2.2101E-35   -2.4880E-32
     395.40001   -3.6056E-30   -2.2104E-35   -2.4882E-32
     395.50001   -3.6064E-30   -2.2106E-35   -2.4883E-32
     395.60001   -3.6073E-30   -2.2107E-35   -2.4885E-32
     395.70001   -3.6081E-30   -2.2109E-35   -2.4887E-32
     395.80001   -3.6091E-30   -2.2111E-35   -2.4888E-32
     395.90001   -3.6100E-30   -2.2113E-35   -2.4890E-32
     396.00001   -3.6110E-30   -2.2114E-35   -2.4891E-32
     396.10001   -3.6120E-30   -2.2116E-35   -2.4893E-32
     396.20001   -3.6131E-30   -2.2117E-35   -2.4894E-32
     396.30001   -3.6142E-30   -2.2119E-35   -2.4895E-32
     396.40001   -3.6154E-30   -2.2120E-35   -2.4897E-32
     396.50001   -3.6166E-30   -2.2121E-35   -2.4898E-32
     396.60001   -3.6178E-30   -2.2123E-35   -2.4899E-32
     396.70001   -3.6190E-30   -2.2124E-35   -2.4900E-32
     396.80001   -3.6203E-30   -2.2125E-35   -2.4902E-32
     396.90001   -3.6217E-30   -2.2126E-35   -2.4903E-32
     397.00001   -3.6230E-30   -2.2127E-35   -2.4904E-32
     397.10001   -3.6244E-30   -2.2128E-35   -2.4905E-32
     397.20001   -3.6259E-30   -2.2129E-35   -2.4906E-32
     397.30001   -3.6274E-30   -2.2130E-35   -2.4907E-32
     397.40001   -3.6289E-30   -2.2131E-35   -2.4908E-32
     397.50001   -3.6304E-30   -2.2132E-35   -2.4909E-32
     397.60001   -3.6320E-30   -2.2133E-35   -2.4910E-32
     397.70001   -3.6335E-30   -2.2134E-35   -2.4911E-32
     397.80001   -3.6351E-30   -2.2135E-35   -2.4912E-32
     397.90001   -3.6366E-30   -2.2136E-35   -2.4913E-32
     398.00001   -3.6381E-30   -2.2137E-35   -2.4913E-32
     398.10001   -3.6396E-30   -2.2138E-35   -2.4914E-32
     398.20001   -3.6411E-30   -2.2138E-35   -2.4915E-32
     398.30001   -3.6426E-30   -2.2139E-35   -2.4916E-32
     398.40001   -3.6441E-30   -2.2140E-35   -2.4917E-32
     398.50001   -3.6455E-30   -2.2141E-35   -2.4918E-32
     398.60001   -3.6469E-30   -2.2142E-35   -2.4919E-32
     398.70001   -3.6483E-30   -2.2143E-35   -2.4920E-32
     398.80001   -3.6496E-30   -2.2144E-35   -2.4920E-32
     398.90001   -3.6509E-30   -2.2145E-35   -2.4921E-32
     399.00001   -3.6522E-30   -2.2146E-35   -2.4922E-32
     399.10001   -3.6535E-30   -2.2147E-35   -2.4923E-32
     399.20001   -3.6547E-30   -2.2148E-35   -2.4923E-32
     399.30001   -3.6560E-30   -2.2149E-35   -2.4924E-32
     399.40001   -3.6572E-30   -2.2150E-35   -2.4925E-32
     399.50001   -3.6584E-30   -2.2151E-35   -2.4925E-32
     399.60001   -3.6596E-30   -2.2152E-35   -2.4926E-32
     399.70001   -3.6608E-30   -2.2153E-35   -2.4927E-32
     399.80001   -3.6620E-30   -2.2155E-35   -2.4927E-32
     399.90001   -3.6633E-30   -2.2156E-35   -2.4928E-32
     400.00001   -3.6645E-30   -2.2157E-35   -2.4929E-32
     400.10001   -3.6658E-30   -2.2158E-35   -2.4929E-32
     400.20001   -3.6670E-30   -2.2159E-35   -2.4930E-32
     400.30001   -3.6683E-30   -2.2161E-35   -2.4930E-32
     400.40001   -3.6695E-30   -2.2162E-35   -2.4931E-32
     400.50001   -3.6708E-30   -2.2163E-35   -2.4931E-32
     400.60001   -3.6721E-30   -2.2164E-35   -2.4932E-32
     400.70001   -3.6733E-30   -2.2165E-35   -2.4932E-32
     400.80001   -3.6746E-30   -2.2167E-35   -2.4932E-32
     400.90001   -3.6759E-30   -2.2168E-35   -2.4933E-32
     401.00001   -3.6771E-30   -2.2169E-35   -2.4933E-32
     401.10001   -3.6784E-30   -2.2170E-35   -2.4934E-32
     401.20001   -3.6796E-30   -2.2172E-35   -2.4934E-32
     401.30001   -3.6809E-30   -2.2173E-35   -2.4935E-32
     401.40001   -3.6822E-30   -2.2174E-35   -2.4935E-32
     401.50001   -3.6834E-30   -2.2176E-35   -2.4935E-32
     401.60001   -3.6847E-30   -2.2177E-35   -2.4936E-32
     401.70001   -3.6859E-30   -2.2178E-35   -2.4936E-32
     401.80001   -3.6872E-30   -2.2180E-35   -2.4936E-32
     401.90001   -3.6884E-30   -2.2181E-35   -2.4937E-32
     402.00001   -3.6896E-30   -2.2183E-35   -2.4937E-32
     402.10001   -3.6908E-30   -2.2184E-35   -2.4937E-32
     402.20001   -3.6920E-30   -2.2185E-35   -2.4938E-32
     402.30001   -3.6932E-30   -2.2187E-35   -2.4938E-32
     402.40001   -3.6943E-30   -2.2188E-35   -2.4938E-32
     402.50001   -3.6955E-30   -2.2190E-35   -2.4938E-32
     402.60001   -3.6967E-30   -2.2191E-35   -2.4939E-32
     402.70001   -3.6979E-30   -2.2193E-35   -2.4939E-32
     402.80001   -3.6990E-30   -2.2194E-35   -2.4939E-32
     402.90001   -3.7002E-30   -2.2196E-35   -2.4940E-32
     403.00001   -3.7013E-30   -2.2197E-35   -2.4940E-32
     403.10001   -3.7025E-30   -2.2199E-35   -2.4940E-32
     403.20001   -3.7036E-30   -2.2200E-35   -2.4940E-32
     403.30001   -3.7048E-30   -2.2202E-35   -2.4941E-32
     403.40001   -3.7059E-30   -2.2203E-35   -2.4941E-32
     403.50001   -3.7070E-30   -2.2205E-35   -2.4941E-32
     403.60001   -3.7081E-30   -2.2206E-35   -2.4941E-32
     403.70001   -3.7093E-30   -2.2208E-35   -2.4942E-32
     403.80001   -3.7104E-30   -2.2209E-35   -2.4942E-32
     403.90001   -3.7115E-30   -2.2211E-35   -2.4942E-32
     404.00001   -3.7126E-30   -2.2213E-35   -2.4942E-32
     404.10001   -3.7136E-30   -2.2214E-35   -2.4943E-32
     404.20001   -3.7147E-30   -2.2216E-35   -2.4943E-32
     404.30001   -3.7158E-30   -2.2217E-35   -2.4943E-32
     404.40001   -3.7169E-30   -2.2219E-35   -2.4943E-32
     404.50001   -3.7179E-30   -2.2221E-35   -2.4943E-32
     404.60001   -3.7190E-30   -2.2222E-35   -2.4944E-32
     404.70001   -3.7200E-30   -2.2224E-35   -2.4944E-32
     404.80001   -3.7211E-30   -2.2226E-35   -2.4944E-32
     404.90001   -3.7221E-30   -2.2227E-35   -2.4944E-32
     405.00001   -3.7231E-30   -2.2229E-35   -2.4944E-32
     405.10001   -3.7241E-30   -2.2231E-35   -2.4945E-32
     405.20001   -3.7250E-30   -2.2233E-35   -2.4945E-32
     405.30001   -3.7260E-30   -2.2234E-35   -2.4945E-32
     405.40001   -3.7270E-30   -2.2236E-35   -2.4945E-32
     405.50001   -3.7280E-30   -2.2238E-35   -2.4945E-32
     405.60001   -3.7289E-30   -2.2240E-35   -2.4945E-32
     405.70001   -3.7299E-30   -2.2241E-35   -2.4946E-32
     405.80001   -3.7309E-30   -2.2243E-35   -2.4946E-32
     405.90001   -3.7319E-30   -2.2244E-35   -2.4946E-32
     406.00001   -3.7328E-30   -2.2246E-35   -2.4946E-32
     406.10001   -3.7338E-30   -2.2248E-35   -2.4946E-32
     406.20001   -3.7348E-30   -2.2249E-35   -2.4947E-32
     406.30001   -3.7358E-30   -2.2250E-35   -2.4947E-32
     406.40001   -3.7368E-30   -2.2252E-35   -2.4947E-32
     406.50001   -3.7379E-30   -2.2253E-35   -2.4947E-32
     406.60001   -3.7389E-30   -2.2255E-35   -2.4947E-32
     406.70001   -3.7399E-30   -2.2256E-35   -2.4948E-32
     406.80001   -3.7409E-30   -2.2257E-35   -2.4948E-32
     406.90001   -3.7420E-30   -2.2258E-35   -2.4948E-32
     407.00001   -3.7431E-30   -2.2260E-35   -2.4948E-32
     407.10001   -3.7441E-30   -2.2261E-35   -2.4948E-32
     407.20001   -3.7452E-30   -2.2262E-35   -2.4949E-32
     407.30001   -3.7463E-30   -2.2263E-35   -2.4949E-32
     407.40001   -3.7474E-30   -2.2264E-35   -2.4949E-32
     407.50001   -3.7485E-30   -2.2265E-35   -2.4949E-32
     407.60001   -3.7496E-30   -2.2266E-35   -2.4949E-32
     407.70001   -3.7507E-30   -2.2267E-35   -2.4950E-32
     407.80001   -3.7518E-30   -2.2268E-35   -2.4950E-32
     407.90001   -3.7529E-30   -2.2269E-35   -2.4950E-32
     408.00001   -3.7541E-30   -2.2270E-35   -2.4950E-32
     408.10001   -3.7552E-30   -2.2271E-35   -2.4950E-32
     408.20001   -3.7564E-30   -2.2271E-35   -2.4951E-32
     408.30001   -3.7576E-30   -2.2272E-35   -2.4951E-32
     408.40001   -3.7588E-30   -2.2273E-35   -2.4951E-32
     408.50001   -3.7599E-30   -2.2274E-35   -2.4951E-32
     408.60001   -3.7612E-30   -2.2275E-35   -2.4951E-32
     408.70001   -3.7624E-30   -2.2275E-35   -2.4952E-32
     408.80001   -3.7636E-30   -2.2276E-35   -2.4952E-32
     408.90001   -3.7648E-30   -2.2277E-35   -2.4952E-32
     409.00001   -3.7661E-30   -2.2277E-35   -2.4952E-32
     409.10001   -3.7673E-30   -2.2278E-35   -2.4953E-32
     409.20001   -3.7686E-30   -2.2279E-35   -2.4953E-32
     409.30001   -3.7699E-30   -2.2279E-35   -2.4953E-32
     409.40001   -3.7712E-30   -2.2280E-35   -2.4953E-32
     409.50001   -3.7725E-30   -2.2280E-35   -2.4954E-32
     409.60001   -3.7738E-30   -2.2281E-35   -2.4954E-32
     409.70001   -3.7751E-30   -2.2281E-35   -2.4954E-32
     409.80001   -3.7765E-30   -2.2282E-35   -2.4954E-32
     409.90001   -3.7778E-30   -2.2282E-35   -2.4955E-32
     410.00001   -3.7792E-30   -2.2283E-35   -2.4955E-32
     410.10001   -3.7806E-30   -2.2283E-35   -2.4955E-32
     410.20001   -3.7820E-30   -2.2283E-35   -2.4955E-32
     410.30001   -3.7834E-30   -2.2284E-35   -2.4956E-32
     410.40001   -3.7848E-30   -2.2284E-35   -2.4956E-32
     410.50001   -3.7862E-30   -2.2285E-35   -2.4956E-32
     410.60001   -3.7877E-30   -2.2285E-35   -2.4956E-32
     410.70001   -3.7891E-30   -2.2285E-35   -2.4957E-32
     410.80001   -3.7906E-30   -2.2286E-35   -2.4957E-32
     410.90001   -3.7921E-30   -2.2286E-35   -2.4957E-32
     411.00001   -3.7936E-30   -2.2286E-35   -2.4958E-32
     411.10001   -3.7952E-30   -2.2286E-35   -2.4958E-32
     411.20001   -3.7967E-30   -2.2287E-35   -2.4958E-32
     411.30001   -3.7983E-30   -2.2287E-35   -2.4959E-32
     411.40001   -3.7999E-30   -2.2287E-35   -2.4959E-32
     411.50001   -3.8015E-30   -2.2287E-35   -2.4959E-32
     411.60001   -3.8031E-30   -2.2288E-35   -2.4959E-32
     411.70001   -3.8048E-30   -2.2288E-35   -2.4960E-32
     411.80001   -3.8064E-30   -2.2288E-35   -2.4960E-32
     411.90001   -3.8081E-30   -2.2288E-35   -2.4960E-32
     412.00001   -3.8099E-30   -2.2288E-35   -2.4961E-32
     412.10001   -3.8116E-30   -2.2288E-35   -2.4961E-32
     412.20001   -3.8134E-30   -2.2288E-35   -2.4962E-32
     412.30001   -3.8152E-30   -2.2289E-35   -2.4962E-32
     412.40001   -3.8171E-30   -2.2289E-35   -2.4962E-32
     412.50001   -3.8189E-30   -2.2289E-35   -2.4963E-32
     412.60001   -3.8207E-30   -2.2289E-35   -2.4963E-32
     412.70001   -3.8226E-30   -2.2289E-35   -2.4963E-32
     412.80001   -3.8244E-30   -2.2289E-35   -2.4964E-32
     412.90001   -3.8263E-30   -2.2289E-35   -2.4964E-32
     413.00001   -3.8281E-30   -2.2289E-35   -2.4964E-32
     413.10001   -3.8300E-30   -2.2290E-35   -2.4965E-32
     413.20001   -3.8318E-30   -2.2290E-35   -2.4965E-32
     413.30001   -3.8337E-30   -2.2290E-35   -2.4966E-32
     413.40001   -3.8355E-30   -2.2290E-35   -2.4966E-32
     413.50001   -3.8373E-30   -2.2290E-35   -2.4966E-32
     413.60001   -3.8391E-30   -2.2290E-35   -2.4967E-32
     413.70001   -3.8409E-30   -2.2291E-35   -2.4967E-32
     413.80001   -3.8427E-30   -2.2291E-35   -2.4967E-32
     413.90001   -3.8445E-30   -2.2291E-35   -2.4968E-32
     414.00001   -3.8463E-30   -2.2291E-35   -2.4968E-32
     414.10001   -3.8480E-30   -2.2291E-35   -2.4968E-32
     414.20001   -3.8498E-30   -2.2291E-35   -2.4969E-32
     414.30001   -3.8515E-30   -2.2292E-35   -2.4969E-32
     414.40001   -3.8533E-30   -2.2292E-35   -2.4970E-32
     414.50001   -3.8550E-30   -2.2292E-35   -2.4970E-32
     414.60001   -3.8567E-30   -2.2292E-35   -2.4970E-32
     414.70001   -3.8584E-30   -2.2293E-35   -2.4971E-32
     414.80001   -3.8601E-30   -2.2293E-35   -2.4971E-32
     414.90001   -3.8618E-30   -2.2293E-35   -2.4971E-32
     415.00001   -3.8634E-30   -2.2294E-35   -2.4972E-32
     415.10001   -3.8651E-30   -2.2294E-35   -2.4972E-32
     415.20001   -3.8667E-30   -2.2294E-35   -2.4973E-32
     415.30001   -3.8683E-30   -2.2294E-35   -2.4973E-32
     415.40001   -3.8699E-30   -2.2295E-35   -2.4973E-32
     415.50001   -3.8716E-30   -2.2295E-35   -2.4974E-32
     415.60001   -3.8731E-30   -2.2296E-35   -2.4974E-32
     415.70001   -3.8747E-30   -2.2296E-35   -2.4974E-32
     415.80001   -3.8763E-30   -2.2296E-35   -2.4975E-32
     415.90001   -3.8779E-30   -2.2297E-35   -2.4975E-32
     416.00001   -3.8794E-30   -2.2297E-35   -2.4975E-32
     416.10001   -3.8810E-30   -2.2298E-35   -2.4976E-32
     416.20001   -3.8826E-30   -2.2298E-35   -2.4976E-32
     416.30001   -3.8841E-30   -2.2299E-35   -2.4977E-32
     416.40001   -3.8856E-30   -2.2299E-35   -2.4977E-32
     416.50001   -3.8871E-30   -2.2300E-35   -2.4977E-32
     416.60001   -3.8886E-30   -2.2300E-35   -2.4978E-32
     416.70001   -3.8901E-30   -2.2301E-35   -2.4978E-32
     416.80001   -3.8916E-30   -2.2301E-35   -2.4978E-32
     416.90001   -3.8931E-30   -2.2302E-35   -2.4979E-32
     417.00001   -3.8946E-30   -2.2303E-35   -2.4979E-32
     417.10001   -3.8960E-30   -2.2303E-35   -2.4979E-32
     417.20001   -3.8975E-30   -2.2304E-35   -2.4980E-32
     417.30001   -3.8989E-30   -2.2305E-35   -2.4980E-32
     417.40001   -3.9004E-30   -2.2305E-35   -2.4981E-32
     417.50001   -3.9018E-30   -2.2306E-35   -2.4981E-32
     417.60001   -3.9032E-30   -2.2307E-35   -2.4981E-32
     417.70001   -3.9047E-30   -2.2308E-35   -2.4982E-32
     417.80001   -3.9061E-30   -2.2309E-35   -2.4982E-32
     417.90001   -3.9075E-30   -2.2310E-35   -2.4982E-32
     418.00001   -3.9089E-30   -2.2311E-35   -2.4983E-32
     418.10001   -3.9103E-30   -2.2311E-35   -2.4983E-32
     418.20001   -3.9117E-30   -2.2313E-35   -2.4984E-32
     418.30001   -3.9131E-30   -2.2314E-35   -2.4984E-32
     418.40001   -3.9145E-30   -2.2315E-35   -2.4984E-32
     418.50001   -3.9159E-30   -2.2316E-35   -2.4985E-32
     418.60001   -3.9173E-30   -2.2317E-35   -2.4985E-32
     418.70001   -3.9187E-30   -2.2318E-35   -2.4985E-32
     418.80001   -3.9202E-30   -2.2320E-35   -2.4986E-32
     418.90001   -3.9216E-30   -2.2321E-35   -2.4986E-32
     419.00001   -3.9231E-30   -2.2323E-35   -2.4987E-32
     419.10001   -3.9246E-30   -2.2324E-35   -2.4987E-32
     419.20001   -3.9261E-30   -2.2326E-35   -2.4987E-32
     419.30001   -3.9277E-30   -2.2328E-35   -2.4988E-32
     419.40001   -3.9293E-30   -2.2330E-35   -2.4988E-32
     419.50001   -3.9311E-30   -2.2332E-35   -2.4989E-32
     419.60001   -3.9330E-30   -2.2335E-35   -2.4989E-32
     419.70001   -3.9347E-30   -2.2337E-35   -2.4990E-32
     419.80001   -3.9364E-30   -2.2338E-35   -2.4990E-32
     419.90001   -3.9380E-30   -2.2340E-35   -2.4991E-32
     420.00001   -3.9396E-30   -2.2342E-35   -2.4991E-32
     420.10001   -3.9412E-30   -2.2343E-35   -2.4992E-32
     420.20001   -3.9427E-30   -2.2345E-35   -2.4992E-32
     420.30001   -3.9442E-30   -2.2346E-35   -2.4992E-32
     420.40001   -3.9457E-30   -2.2347E-35   -2.4993E-32
     420.50001   -3.9471E-30   -2.2348E-35   -2.4993E-32
     420.60001   -3.9486E-30   -2.2350E-35   -2.4994E-32
     420.70001   -3.9500E-30   -2.2351E-35   -2.4994E-32
     420.80001   -3.9514E-30   -2.2352E-35   -2.4994E-32
     420.90001   -3.9528E-30   -2.2353E-35   -2.4995E-32
     421.00001   -3.9542E-30   -2.2354E-35   -2.4995E-32
     421.10001   -3.9556E-30   -2.2355E-35   -2.4996E-32
     421.20001   -3.9569E-30   -2.2356E-35   -2.4996E-32
     421.30001   -3.9583E-30   -2.2356E-35   -2.4997E-32
     421.40001   -3.9596E-30   -2.2357E-35   -2.4997E-32
     421.50001   -3.9609E-30   -2.2358E-35   -2.4997E-32
     421.60001   -3.9623E-30   -2.2359E-35   -2.4998E-32
     421.70001   -3.9636E-30   -2.2360E-35   -2.4998E-32
     421.80001   -3.9648E-30   -2.2360E-35   -2.4999E-32
     421.90001   -3.9661E-30   -2.2361E-35   -2.4999E-32
     422.00001   -3.9674E-30   -2.2362E-35   -2.5000E-32
     422.10001   -3.9687E-30   -2.2362E-35   -2.5000E-32
     422.20001   -3.9699E-30   -2.2363E-35   -2.5001E-32
     422.30001   -3.9712E-30   -2.2364E-35   -2.5001E-32
     422.40001   -3.9724E-30   -2.2364E-35   -2.5001E-32
     422.50001   -3.9736E-30   -2.2365E-35   -2.5002E-32
     422.60001   -3.9748E-30   -2.2365E-35   -2.5002E-32
     422.70001   -3.9760E-30   -2.2366E-35   -2.5003E-32
     422.80001   -3.9772E-30   -2.2366E-35   -2.5003E-32
     422.90001   -3.9784E-30   -2.2367E-35   -2.5004E-32
     423.00001   -3.9797E-30   -2.2367E-35   -2.5004E-32
     423.10001   -3.9809E-30   -2.2368E-35   -2.5005E-32
     423.20001   -3.9820E-30   -2.2368E-35   -2.5005E-32
     423.30001   -3.9832E-30   -2.2369E-35   -2.5006E-32
     423.40001   -3.9844E-30   -2.2369E-35   -2.5006E-32
     423.50001   -3.9855E-30   -2.2370E-35   -2.5007E-32
     423.60001   -3.9867E-30   -2.2370E-35   -2.5007E-32
     423.70001   -3.9878E-30   -2.2370E-35   -2.5008E-32
     423.80001   -3.9889E-30   -2.2371E-35   -2.5009E-32
     423.90001   -3.9900E-30   -2.2371E-35   -2.5009E-32
     424.00001   -3.9911E-30   -2.2371E-35   -2.5010E-32
     424.10001   -3.9922E-30   -2.2372E-35   -2.5010E-32
     424.20001   -3.9932E-30   -2.2372E-35   -2.5011E-32
     424.30001   -3.9943E-30   -2.2372E-35   -2.5011E-32
     424.40001   -3.9953E-30   -2.2372E-35   -2.5012E-32
     424.50001   -3.9963E-30   -2.2373E-35   -2.5013E-32
     424.60001   -3.9973E-30   -2.2373E-35   -2.5013E-32
     424.70001   -3.9983E-30   -2.2373E-35   -2.5014E-32
     424.80001   -3.9993E-30   -2.2373E-35   -2.5014E-32
     424.90001   -4.0002E-30   -2.2374E-35   -2.5015E-32
     425.00001   -4.0012E-30   -2.2374E-35   -2.5016E-32
     425.10001   -4.0021E-30   -2.2374E-35   -2.5016E-32
     425.20001   -4.0030E-30   -2.2374E-35   -2.5017E-32
     425.30001   -4.0039E-30   -2.2374E-35   -2.5018E-32
     425.40001   -4.0048E-30   -2.2374E-35   -2.5018E-32
     425.50001   -4.0056E-30   -2.2375E-35   -2.5019E-32
     425.60001   -4.0065E-30   -2.2375E-35   -2.5020E-32
     425.70001   -4.0074E-30   -2.2375E-35   -2.5020E-32
     425.80001   -4.0083E-30   -2.2375E-35   -2.5021E-32
     425.90001   -4.0091E-30   -2.2375E-35   -2.5022E-32
     426.00001   -4.0100E-30   -2.2375E-35   -2.5022E-32
     426.10001   -4.0109E-30   -2.2375E-35   -2.5023E-32
     426.20001   -4.0118E-30   -2.2375E-35   -2.5024E-32
     426.30001   -4.0127E-30   -2.2375E-35   -2.5024E-32
     426.40001   -4.0135E-30   -2.2375E-35   -2.5025E-32
     426.50001   -4.0144E-30   -2.2376E-35   -2.5025E-32
     426.60001   -4.0152E-30   -2.2376E-35   -2.5026E-32
     426.70001   -4.0161E-30   -2.2376E-35   -2.5027E-32
     426.80001   -4.0169E-30   -2.2376E-35   -2.5027E-32
     426.90001   -4.0177E-30   -2.2376E-35   -2.5028E-32
     427.00001   -4.0185E-30   -2.2376E-35   -2.5029E-32
