            #s         invTz         invTa         invTb
         # (m)         (1/s)         (1/s)         (1/s)
# Element-by-element rates at start of simulation at full current.
# Initial average rates:      -0.0000000     -0.0000000     -0.0000000
     392.40972       -0.000000       -0.000000       -0.000000
     394.83736       -0.000000       -0.000000       -0.000000
     395.13736       -0.000000       -0.000000       -0.000000
     397.56499       -0.000000       -0.000000       -0.000000
     398.22999       -0.000000       -0.000000       -0.000000
     398.46499       -0.000000       -0.000000       -0.000000
     398.69999       -0.000000       -0.000000       -0.000000
     399.36499       -0.000000       -0.000000       -0.000000
     401.79263       -0.000000       -0.000000       -0.000000
     402.09263       -0.000000       -0.000000       -0.000000
     404.52026       -0.000000       -0.000000       -0.000000
     405.18526       -0.000000       -0.000000       -0.000000
     405.42026       -0.000000       -0.000000       -0.000000
     405.65526       -0.000000       -0.000000       -0.000000
     406.32026       -0.000000       -0.000000       -0.000000
     408.74790       -0.000000       -0.000000       -0.000000
     409.04790       -0.000000       -0.000000       -0.000000
     411.47553       -0.000000       -0.000000       -0.000000
     412.14053       -0.000000       -0.000000       -0.000000
     412.37553       -0.000000       -0.000000       -0.000000
     412.61053       -0.000000       -0.000000       -0.000000
     413.27553       -0.000000       -0.000000       -0.000000
     415.70317       -0.000000       -0.000000       -0.000000
     416.00317       -0.000000       -0.000000       -0.000000
     418.43080       -0.000000       -0.000000       -0.000000
     419.09580       -0.000000       -0.000000       -0.000000
     419.33080       -0.000000       -0.000000       -0.000000
     419.56580       -0.000000       -0.000000       -0.000000
     420.23080       -0.000000       -0.000000       -0.000000
     422.65844       -0.000000       -0.000000       -0.000000
     422.95844       -0.000000       -0.000000       -0.000000
     425.38607       -0.000000       -0.000000       -0.000000
     426.05107       -0.000000       -0.000000       -0.000000
     426.28607       -0.000000       -0.000000       -0.000000
     426.52107       -0.000000       -0.000000       -0.000000
     427.18607       -0.000000       -0.000000       -0.000000
     429.61371       -0.000000       -0.000000       -0.000000
     429.91371       -0.000000       -0.000000       -0.000000
     432.34134       -0.000000       -0.000000       -0.000000
     433.00634       -0.000000       -0.000000       -0.000000
     433.24134       -0.000000       -0.000000       -0.000000
     433.47634       -0.000000       -0.000000       -0.000000
     434.14134       -0.000000       -0.000000       -0.000000
     436.56898       -0.000000       -0.000000       -0.000000
     436.86898       -0.000000       -0.000000       -0.000000
     439.29661       -0.000000       -0.000000       -0.000000
     439.96161       -0.000000       -0.000000       -0.000000
