@ NAME             %03s "IBS"
@ TYPE             %03s "IBS"
@ TITLE            %08s "no-title"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "27/01/26"
@ TIME             %08s "16.10.05"
* NAME                                S               DELS                TLI                TXI                TYI               BETX               ALFX                 DX                DPX               BETY               ALFY                 DY                DPY 
 "KX31W2"                     212.75487                0.3       0.0308967484     -0.05099502967      0.02863660059         19.2063358       -6.946766571   -0.0003070543239   -0.0002911445414        21.22794139        6.908745215      0.02513158609     -0.01420746386
 "IPU31W2"                    212.90487                  0       0.0308497018      0.02888862355     -0.05082037641        21.29036577       -7.332627164   -0.0003507260051   -0.0002911445414        19.15531782        6.563564001      0.02300046651     -0.01420746386
 "MC31W2Q"                    212.90487                  0     0.004242076249      0.04271215728     -0.03939448087        22.33828143       -7.637337674   -0.0003507260051    -0.000203785478        20.09814603        6.816153275      0.02300046651     -0.01420879597
 "MC31W2S"                    212.90487                  0     -0.01966230828      0.05633394287     -0.02810372042        23.38619708       -7.942048184   -0.0003507260051   -0.0001164264147        21.04097424        7.068742549      0.02300046651     -0.01421012808
 "MC31W2O"                    212.90487                  0     -0.01966230828      0.05633394287     -0.02810372042        23.38619708       -7.942048184   -0.0003507260051   -0.0001164264147        21.04097424        7.068742549      0.02300046651     -0.01421012808
 "OQ1"                        212.95487                0.1     -0.01956353564      0.08795993311     -0.05216719398        24.19410146       -8.079043799   -0.0003565473259   -0.0001164264147        20.34621138        6.947628573       0.0222899601     -0.01421012808
 "HQ"                         213.00487                  0     -0.01879792501       0.1212166354     -0.07486274193        25.00200584       -8.216039415   -0.0003623686466   -0.0001164264147        19.65144853        6.826514596       0.0215794537     -0.01421012808
 "Q33W2"                      213.29237              0.575     -0.01251795153       0.2401364737      -0.1384052416        27.62580901       -4.301214984   -0.0003796952553   -5.940907876e-05        17.45876111        4.027341355      0.01830863108     -0.01153771122
 "HQ"                         213.57987                  0     0.001184136531       0.3804148596      -0.1899916459        30.24961217      -0.3863905531   -0.0003970218641   -2.391742845e-06        15.26607369        1.228168114      0.01503780846    -0.008865294372
 "OQ5"                        213.78637              0.413     0.008950944193       0.4016490307      -0.1984599491        30.41243175      -0.3942362724    -0.000397515759   -2.391742845e-06        14.77285352        1.194237716      0.01320712518    -0.008865294372
 "HQ"                         213.99287                  0      0.01718141579       0.4238730985      -0.2066278711        30.57525133      -0.4020819917   -0.0003980096539   -2.391742845e-06        14.27963334        1.160307317      0.01137644189    -0.008865294372
 "Q34W2"                      214.28037              0.575      0.02603030556       0.3324640331      -0.1890218645         28.3381242        3.668223368   -0.0003820429935    5.474923539e-05        14.84382495       -1.036044897     0.009244139861    -0.007521208551
 "HQ"                         214.56787                  0      0.03738429598       0.2451207289      -0.1686170572        26.10099708        7.738528728   -0.0003660763332    0.0001118902136        15.40801655       -3.232397112     0.007111837833     -0.00617712273
 "OQ1"                        214.61787                0.1      0.03941933637       0.2128973213      -0.1581505492        25.33880752        7.621895584   -0.0003604818225    0.0001118902136        15.73497134       -3.269547874     0.006802981696     -0.00617712273
 "KX32W2"                     214.81787                0.3      0.04962361744      0.09582525644      -0.1094292853        22.43000906        7.155363009   -0.0003381037798    0.0001118902136         17.0873714       -3.418150921      0.00556755715     -0.00617712273
 "IPU32W2"                    214.96787                  0      0.06181059778      0.01754679225     -0.06468044729        20.28340015        6.805463578   -0.0003213202477    0.0001118902136        18.11281668       -3.529603207     0.004640988741     -0.00617712273
 "MC32W2Q"                    214.96787                  0      0.08207116111     0.008698100274     -0.07182212178        19.63254626        6.556867228   -0.0003213202477    9.900974568e-05        17.53161248       -3.375670329     0.004640988741    -0.006176230946
 "MC32W2S"                    214.96787                  0       0.1038668544   -0.0002301380468     -0.07900954112        18.98169236        6.308270877   -0.0003213202477    8.612927775e-05        16.95040828       -3.221737451     0.004640988741    -0.006175339163
 "MC32W2O"                    214.96787                  0       0.1038668544   -0.0002301380468     -0.07900954112        18.98169236        6.308270877   -0.0003213202477    8.612927775e-05        16.95040828       -3.221737451     0.004640988741    -0.006175339163
 "OQ1"                        215.01787                0.1       0.1084965366     -0.02241321085     -0.06341360226        18.36161096        6.200813964   -0.0003170137839    8.612927775e-05        17.27593876       -3.255304761     0.004332221783    -0.006175339163
 "HQ"                         215.06787                  0       0.1137101455     -0.04384409201     -0.04691225759        17.74152957         6.09335705     -0.00031270732    8.612927775e-05        17.60146924       -3.288872071     0.004023454824    -0.006175339163
 "Q35W2"                      215.33787               0.54       0.1443195117     -0.09854248721    -0.006546272023        15.84560753        3.685652566   -0.0003007981849    4.466065071e-05         18.0359087      -0.7636764632       0.0022479472     -0.00649313171
 "HQ"                         215.60787                  0       0.1825143647      -0.1487883012      0.04273991161        13.94968549        1.277948082   -0.0002888890499    3.192023675e-06        18.47034817        1.761519145    0.0004724395765    -0.006810924256
 "ONW2"                       219.65787                8.1       0.5736218943      -0.1786917861     -0.09439907985        9.790598209       0.5134675657    -0.000275961354    3.192023675e-06        11.48925088       0.8618638638     -0.02711180366    -0.006810924256
 "OQ4"                        224.47787               1.54         1.61114544      -0.1622480913      -0.2359691084        6.241903215      -0.3963586289   -0.0002605757999    3.192023675e-06        4.829762542      -0.2088369892     -0.05994045858    -0.006810924256
 "OMC"                        225.39787                0.3        1.407368655      -0.1451970907      -0.2363117806        7.023301024      -0.5700184005   -0.0002576391381    3.192023675e-06        5.275332443      -0.4132031271     -0.06620650889    -0.006810924256
 "OQ1"                        225.59787                0.1         1.34752487      -0.1413323734      -0.2353618031        7.255083596      -0.6077705247   -0.0002570007333    3.192023675e-06        5.445056436      -0.4576305484     -0.06756869374    -0.006810924256
 "ONW1"                       230.67512            10.0545     -0.02105474569      0.04217257573     -0.01800760337        23.06277001       -1.566155389   -0.0002407940311    3.192023675e-06        21.43198966       -1.585476172      -0.1021494589    -0.006810924256
 "OQ3"                      235.7946776       0.1846151933      -0.2122580435       0.2129630877       0.1724339801         39.2772222       -2.532526262   -0.0002244522821    3.192023675e-06        37.87581529       -2.722719883      -0.1370183779    -0.006810924256
 "KX33W2"                   236.0369852                0.3      -0.2190369018       0.2239897744       0.1867910133        40.51824434       -2.578264394   -0.0002236788305    3.192023675e-06        39.21143437       -2.776545391      -0.1386687166    -0.006810924256
 "IPU33W2"                  236.1869852                  0      -0.2229412592       0.2307881149       0.1956280321        41.29172366       -2.606578488    -0.000223200027    3.192023675e-06        40.04439798       -2.809865957      -0.1396903553    -0.006810924256
 "MC33W2Q"                  236.1869852                  0      -0.2217105905       0.2282040501       0.1931542716        41.02878092       -2.596089484    -0.000223200027    3.800773591e-05        39.78939813       -2.786125271      -0.1396903553    -0.006810868627
 "MC33W2S"                  236.1869852                  0      -0.2204557149       0.2256121004       0.1906730086        40.76583819        -2.58560048    -0.000223200027    7.282344815e-05        39.53439828       -2.762384584      -0.1396903553    -0.006810812998
 "MC33W2O"                  236.1869852                  0      -0.2204557149       0.2256121004       0.1906730086        40.76583819        -2.58560048    -0.000223200027    7.282344815e-05        39.53439828       -2.762384584      -0.1396903553    -0.006810812998
 "OQ1"                      236.2369852                0.1      -0.2217583248       0.2279163252       0.1935946009        41.02534086       -2.595026669   -0.0002195588545    7.282344815e-05        39.81172829       -2.773300102      -0.1400308959    -0.006810812998
 "H_BV2"                    236.2869852                  0      -0.2230349192       0.2302144467       0.1965061821        41.28484353       -2.604452858   -0.0002159176821    7.282344815e-05         40.0890583        -2.78421562      -0.1403714366    -0.006810812998
 "BV2W2"                    236.9769852               1.38      -0.2290800234       0.2638241187       0.2738836593        45.05850081       -2.734534265   -0.0001656695058    7.282344392e-05        44.10104781       -2.905609303      -0.1308663938       0.0137734942
 "H_BV2"                    237.6669852                  0      -0.2164701717       0.2967940087       0.4103173715         48.8321581       -2.864615672   -0.0001154213295     7.28234397e-05        48.11303733       -3.027002987      -0.1213613511      0.03435780139
 "OBV12"                    238.9284926         2.52301481      -0.2375901654       0.3584950149       0.4734245795        56.65965969       -3.102439814   -2.355402108e-05     7.28234397e-05         56.4225027       -3.293466744     -0.07801873019      0.03435780139
 "H_BV1"                         240.19                  0      -0.2502488028       0.4158943164       0.5317284076        64.48716129       -3.340263956    6.831328736e-05     7.28234397e-05        64.73196807       -3.559930501     -0.03467610931      0.03435780139
 "BV1W"                          240.88               1.38      -0.2743181974       0.4492831576        0.480220958        69.27623789       -3.470345363    0.0001185614637    7.282344391e-05        69.78579897       -3.660143681      -0.0251054901      0.01386851923
 "H_BV1"                         241.57                  0      -0.2798568053       0.4817005988       0.5009591152        74.06531449        -3.60042677    0.0001688096399    7.282344811e-05        74.83962987        -3.76035686     -0.01553487088    -0.006620762933
 "OQ0"                           241.67                0.2      -0.2800173787       0.4865459162       0.5063712653        74.78917032       -3.619279148    0.0001760919848    7.282344811e-05         75.5957473       -3.780587163     -0.01619694718    -0.006620762933
 "KX1W"                          241.92                0.3      -0.2803324341       0.4986273226        0.519863902        76.61294918       -3.666410093    0.0001942978468    7.282344811e-05        77.50121361        -3.83116292     -0.01785213791    -0.006620762933
 "IPU1W"                         242.07                  0      -0.2804645625       0.5058286148       0.5279023502        77.71287221       -3.694688659     0.000205221364    7.282344811e-05        78.65056249       -3.861508374     -0.01884525235    -0.006620762933
 "MC1WQ"                         242.07                  0      -0.2802163257        0.492373568       0.5142040171        75.73259341       -3.624250201     0.000205221364    8.299893554e-05        76.64638947       -3.738988415     -0.01884525235    -0.006620873743
 "MC1WS"                         242.07                  0      -0.2798273919           0.478699       0.5002812311         73.7523146       -3.553811742     0.000205221364    9.317442297e-05        74.64221645       -3.616468456     -0.01884525235    -0.006620984552
 "MC1WO"                         242.07                  0      -0.2798273919           0.478699       0.5002812311         73.7523146       -3.553811742     0.000205221364    9.317442297e-05        74.64221645       -3.616468456     -0.01884525235    -0.006620984552
 "OQ2"                           242.12                0.1       -0.279911442       0.4811621183       0.5028179184        74.10861979       -3.563051844    0.0002098800852    9.317442297e-05        75.00480639       -3.625899342     -0.01917630158    -0.006620984552
 "HQFF"                          242.17                  0      -0.2799904684       0.4836179964        0.505347015        74.46492497       -3.572291945    0.0002145388063    9.317442297e-05        75.36739632       -3.635330228     -0.01950735081    -0.006620984552
 "QFF3W"                         242.51               0.68      -0.2799243965       0.3547008197       0.6988134677        69.66922702        6.576613597    0.0002346392102     5.81316045e-05        86.26936489       -17.08569012     -0.02282449672     -0.00991815194
 "HQFF"                          242.85                  0      -0.2788369892       0.2467160026        0.906605812        64.87352907        16.72551914     0.000254739614    2.308878604e-05        97.17133345          -30.53605     -0.02614164263     -0.01321531933
 "OO2"                         243.2175              0.735      -0.2733593785      0.05399099724        1.450067118        53.74919598        15.13514707    0.0002632247429    2.308878604e-05        122.2100935       -34.06634018     -0.03099827248     -0.01321531933
 "HQFF"                         243.585                  0      -0.2640813438     -0.08246107114        2.114716725        42.62486288        13.54477499    0.0002717098718    2.308878604e-05        147.2488535       -37.59663035     -0.03585490234     -0.01321531933
 "QFF2W"                        244.295               1.42      -0.2641830654     -0.08760387362        1.956879032        40.50466962        1.903142545    0.0003541387242    0.0001243997179         134.276278         6.31674234     -0.03668089192    -0.001077716599
 "HQFF"                         245.005                  0      -0.2627221351     -0.09220068569        1.792532164        38.38447636       -9.738489901    0.0004365675767    0.0002257106498        121.3037025        50.23011503      -0.0375068815      0.01105988613
 "OO1"                         245.1625              0.315      -0.2665873911     -0.04058351346        1.441919168        41.57597295       -10.13173518     0.000472117004    0.0002257106498        106.5135437        46.95288487     -0.03576494944      0.01105988613
 "HQFF"                          245.32                  0      -0.2689963507      0.02566544822        1.110874027        44.76746953       -10.52498046    0.0005076664314    0.0002257106498        91.72338501        43.67565472     -0.03402301737      0.01105988613
 "QFF1W"                        245.795               0.95      -0.2639705702       0.1124810393       0.6995995965        45.72016464        -0.86929685     0.000560269956    0.0001071307208        69.55155155        26.28942104     -0.03183976169      0.00474437184
 "HQFF"                          246.27                  0      -0.2463742692       0.2635778272       0.2862134051        46.67285975        8.786386764    0.0006128734806   -1.144920822e-05         47.3797181        8.903187354     -0.02965650601     -0.00157114245
 "C_MPD"                        248.895               5.25     -0.05353684942       0.0244311087      0.04068631285        23.63452034        4.387048169    2.398925417e-05    -3.45739881e-05        23.98466296        4.454601226     -0.03377361955    -0.001567834837
 "C_MPD"                        254.145               5.25     -0.05489641519      0.02844781144      0.03629732684         23.7809237       -4.414981481     -0.00139542484   -8.058838765e-05         23.9353995       -4.445237173     -0.04196597893    -0.001559862349
 "HQFF"                          256.77                  0      -0.2466512284       0.2696019082       0.2817471925        46.96566645       -8.817672535    -0.002225954708   -0.0001034780073        47.28119118       -8.896489446     -0.04604122478    -0.001555197474
 "QFF6E"                        257.245               0.95      -0.2647085402       0.6746407825       0.1261046204        68.93208751       -26.04566605    -0.002501928834   -0.0005997103794        46.31262217       0.8837906933     -0.04239892663     0.007417809628
 "HQFF"                          257.72                  0      -0.2691576758        1.081965602      0.03722457001        90.89850856       -43.27365956    -0.002777902959    -0.001095942751        45.34405316        10.66407083     -0.03875662849      0.01639081673
 "OO1"                         257.8775              0.315      -0.2667432699        1.408567265     -0.03091367653        105.5523294       -46.52006611    -0.002950513942    -0.001095942751        42.11039261        10.26558905     -0.03617507485      0.01639081673
 "HQFF"                         258.035                  0      -0.2629141918        1.754512876     -0.08415579325        120.2061502       -49.76647267    -0.003123124926    -0.001095942751        38.87673206        9.867107271     -0.03359352122      0.01639081673
 "QFF5E"                        258.745               1.42      -0.2636129007        1.918666439     -0.07839350003        133.0570322       -6.257878305     -0.00316143262   -4.998280664e-05        41.01441073       -1.918786244     -0.02804896559     0.008367642509
 "HQFF"                         259.455                  0      -0.2642523998        2.073420923     -0.07481414115        145.9079142        37.25071605    -0.003199740315    0.0009959771381         43.1520894       -13.70467976     -0.02250440996    0.0003444682883
 "OO2"                         259.8225              0.735      -0.2735030583        1.417402633      0.06508759838        121.0993175         33.7531928    -0.002833718717    0.0009959771381        54.40694558       -15.31272949     -0.02237781787    0.0003444682883
 "HQFF"                          260.19                  0      -0.2788962344       0.8818028964       0.2621140028        96.29072078        30.25566954    -0.002467697118    0.0009959771381        65.66180175       -16.92077923     -0.02225122577    0.0003444682883
 "QFF4E"                         260.53               0.68        -0.28006827       0.6770495627       0.3719429115        85.48767766        16.93037729    -0.002242925923    0.0006720552008        70.51200216       -6.651486479     -0.02104561176     0.003486725774
 "HQFF"                          260.87                  0      -0.2800129803       0.4867077447       0.5037094786        74.68463454        3.605085047    -0.002018154728    0.0003481332636        75.36220257        3.617806268     -0.01983999775      0.00662898326
 "OQ2"                           260.92                0.1      -0.2799352674       0.4842026964       0.5012240163        74.32506309        3.595714553    -0.002000748065    0.0003481332636        75.00135666        3.608459061     -0.01950854859      0.00662898326
 "KX2E"                          261.12                0.3      -0.2795762644       0.4741869902       0.4912864022        72.89802186        3.558232577    -0.001931121412    0.0003481332636        73.56918968        3.571070233     -0.01818275194      0.00662898326
 "IPU2E"                         261.27                  0      -0.2792521364       0.4666161139       0.4837750166        71.83055208        3.530121096    -0.001878901423    0.0003481332636        72.49786861        3.543028612     -0.01718840445      0.00662898326
 "MC2EQ"                         261.27                  0      -0.2793820083       0.4695887796       0.4867931984        72.25087801        3.556321063    -0.001878901423    0.0003461298535        72.92209943        3.558157586     -0.01718840445     0.006628764263
 "MC2ES"                         261.27                  0      -0.2795041863       0.4725509167       0.4898006419        72.67120393        3.582521031    -0.001878901423    0.0003441264434        73.34633024        3.573286559     -0.01718840445     0.006628545266
 "MC2EO"                         261.27                  0      -0.2795041863       0.4725509167       0.4898006419        72.67120393        3.582521031    -0.001878901423    0.0003441264434        73.34633024        3.573286559     -0.01718840445     0.006628545266
 "OQ0"                           261.37                0.2      -0.2792869179       0.4674632968       0.4848465811        71.95850714        3.563483976    -0.001844488778    0.0003441264434        72.63542728        3.554514827     -0.01652554992     0.006628545266
 "H_BV1"                         261.47                  0      -0.2790473159        0.462344684       0.4798630382        71.24581034        3.544446921    -0.001810076134    0.0003441264434        71.92452431        3.535743094      -0.0158626954     0.006628545266
 "BV4E"                          262.16               1.38       -0.272931025       0.4281604744       0.4617775619        66.53574443        3.413091243    -0.001572628885    0.0003441264476        67.16888156        3.444186427     -0.02542780853     -0.01386054053
 "H_BV1"                         262.85                  0      -0.2481200309       0.3929972574       0.5155288044        61.82567851        3.281735564    -0.001335181636    0.0003441264518         62.4132388        3.352629759     -0.03499292167     -0.03434962632
 "OBV12"                    264.1115074         2.52301481      -0.2341654712       0.3325756625       0.4623930536        54.15172282        3.041581708   -0.0009010635689    0.0003441264518        54.57869711        3.105230165     -0.07832522963     -0.03434962632
 "H_BV2"                    265.3730148                  0      -0.2113138665       0.2673157815       0.4053321212        46.47776712        2.801427852   -0.0004669455017    0.0003441264518        46.74415541         2.85783057      -0.1216575376     -0.03434962632
 "BV3E2"                    266.0630148               1.38      -0.2228366095       0.2325175025       0.2723759134        42.79306752        2.670072174   -0.0002294982528    0.0003441264476        42.95213056        2.746303961      -0.1311568166     -0.01376514218
 "H_BV2"                    266.7530148                  0      -0.2153485054        0.197031487       0.1987595983        39.10836793        2.538716495    7.948996008e-06    0.0003441264434         39.1601057        2.634777352      -0.1406560957     0.006819341949
 "OQ1"                      266.8030148                0.1      -0.2139735365       0.1946126177       0.1960692106        38.85544813        2.529197968    2.515531818e-05    0.0003441264434        38.89764202        2.624636864      -0.1403151286     0.006819341949
 "KX1E2"                    267.0030148                0.3       -0.208264853       0.1849732737       0.1853488228        37.85519117        2.491123858    9.398060685e-05    0.0003441264434        37.85995586        2.584074911      -0.1389512602     0.006819341949
 "IPU1E2"                   267.1530148                  0      -0.2036993271       0.1776963659       0.1772498024        37.10785402        2.462568276    0.0001455995734    0.0003441264434        37.08473338        2.553653447      -0.1379283589     0.006819341949
 "MC1E2Q"                   267.1530148                  0      -0.1999541081       0.1716752224       0.1712493325        36.51688461        2.408429596    0.0001455995734    0.0004329272026        36.49413218        2.528375719      -0.1379283589      0.00681924821
 "MC1E2S"                   267.1530148                  0      -0.1960325471       0.1656107167       0.1652057098        35.92591519        2.354290917    0.0001455995734    0.0005217279618        35.90353099        2.503097991      -0.1379283589      0.00681915447
 "MC1E2O"                   267.1530148                  0      -0.1960325471       0.1656107167       0.1652057098        35.92591519        2.354290917    0.0001455995734    0.0005217279618        35.90353099        2.503097991      -0.1379283589      0.00681915447
 "OQ3"                      267.2453224       0.1846151933      -0.1929665157       0.1614272257       0.1601987473        35.49438083        2.337480222    0.0001937590276    0.0005217279618        35.44486959        2.484418469      -0.1372988992      0.00681915447
 "ONE1"                       272.36488            10.0545      0.01734972234     0.001453718525     -0.01796106316        20.93500085        1.405126621     0.002864775378    0.0005217279618        20.42310859        1.448416092      -0.1023878451      0.00681915447
 "OQ1"                        277.44213                0.1        1.352923864      -0.1714420472      -0.2188991768        6.759107447       0.4804779133     0.005513718672    0.0005217279618        5.817911478       0.4209751529     -0.06776529306      0.00681915447
 "OMC"                        277.64213                0.3        1.403749293      -0.1739533717      -0.2201919525        6.577843245       0.4440547036     0.005618064264    0.0005217279618        5.661663119        0.380502813     -0.06640146216      0.00681915447
 "OQ4"                        278.56213               1.54        1.564751723      -0.1833602599      -0.2218784799        6.018804608       0.2765079388     0.006098053989    0.0005217279618        5.248243999       0.1943300493     -0.06012784005      0.00681915447
 "ONE2"                       283.38213                8.1       0.5463702463      -0.1569510746      -0.1151585621        10.46344285      -0.6012914158     0.008612782765    0.0005217279618         11.2755078      -0.7810533429     -0.02725951551      0.00681915447
 "HQ"                         287.43213                  0       0.1649428719      -0.1065425919     -0.01030659356        15.33390332       -1.338861413      0.01072578101    0.0005217279618        17.60203988       -1.600618226    0.0003580600975      0.00681915447
 "Q1E2"                       287.70213               0.54       0.1296313303     -0.04750460424     -0.05424761204        17.37319977       -3.964151455      0.01127907073     0.002074871001        17.15018439       0.7943417279     0.002140060728     0.006516975309
 "HQ"                         287.97213                  0       0.1014659154      0.01606380925     -0.09008160821        19.41249623       -6.589441497      0.01183236045      0.00362801404        16.69832889        3.189301682     0.003922061358     0.006214796149
 "OQ1"                        288.02213                0.1      0.09675179204      0.04084015896      -0.1045049395        20.08288165       -6.703854241      0.01201376115      0.00362801404        16.38274386        3.155850295     0.004232801165     0.006214796149
 "KX2E2"                      288.22213                0.3      0.08056420359       0.1512795007      -0.1544676887        22.90171864       -7.161505217      0.01273936396      0.00362801404        15.16054541        3.022044748     0.005475760395     0.006214796149
 "IPU2E2"                     288.37213                  0      0.07304706609       0.2436185966      -0.1846264536        25.05017021       -7.504743449      0.01328356606      0.00362801404        14.25393199        2.921690587     0.006407979817     0.006214796149
 "MC2E2Q"                     288.37213                  0      0.09449193647       0.2299778493      -0.1891444398        24.21029988       -7.279179152      0.01328356606     0.003611227847        13.77603286        2.850965405     0.006407979817     0.006179998831
 "MC2E2S"                     288.37213                  0       0.1176318005       0.2161546993      -0.1936535412        23.37042956       -7.053614855      0.01328356606     0.003594441653        13.29813373        2.780240223     0.006407979817     0.006145201513
 "MC2E2O"                     288.37213                  0       0.1176318005       0.2161546993      -0.1936535412        23.37042956       -7.053614855      0.01328356606     0.003594441653        13.29813373        2.780240223     0.006407979817     0.006145201513
 "OQ1"                        288.42213                0.1       0.1149658797       0.2488389422      -0.2020999277        24.08664952       -7.162199685      0.01346328815     0.003594441653        13.02339202        2.747417062     0.006715239893     0.006145201513
 "HQ"                         288.47213                  0       0.1127960778       0.2824075261      -0.2099741591        24.80286949       -7.270784515      0.01364301023     0.003594441653        12.74865032        2.714593901     0.007022499968     0.006145201513
 "Q2E2"                       288.75963              0.575         0.10059966        0.372743612      -0.2251233872        26.88285325        -3.41087617      0.01407814471     0.001492097085        12.26180115       0.8939463925     0.009140974052     0.007472274657
 "HQ"                         289.04713                  0      0.09118515504       0.4672632349      -0.2379224574        28.96283701       0.4490321751      0.01451327919   -0.0006102474832        11.77495199      -0.9267011157      0.01125944813     0.008799347802
 "OQ5"                        289.25363              0.413      0.08229118951        0.443645268      -0.2321854013        28.78092507       0.4404647625      0.01438726308   -0.0006102474832        12.17114242      -0.9592988732      0.01307651346     0.008799347802
 "HQ"                         289.46013                  0      0.07387977185       0.4210180149      -0.2261576402        28.59901312         0.43189735      0.01426124698   -0.0006102474832        12.56733286      -0.9918966306      0.01489357878     0.008799347802
 "Q3E2"                       289.74763              0.575      0.05869661546       0.2740013638      -0.1878221322        26.08354997        4.123421593       0.0134919202    -0.002637821304        14.36499249       -3.301918438       0.0181392186      0.01144899953
 "HQ"                         290.03513                  0      0.05190470698       0.1486247737      -0.1386663706        23.56808683        7.814945837      0.01272259342    -0.004665395124        16.16265213       -5.611940245      0.02138485842      0.01409865126
 "OQ1"                        290.08513                0.1      0.05102583197       0.1135824135      -0.1207656257        22.79976119        7.683256364      0.01248932367    -0.004665395124         16.7338983       -5.712461722      0.02208979098      0.01409865126
 "KX3E2"                      290.28513                0.3      0.05093172431    -0.008165744025     -0.03503570212        19.88448601        7.156498474      0.01155624464    -0.004665395124        19.13950876       -6.114547631      0.02490952123      0.01409865126
 "IPU3E2"                     290.43513                  0      0.05795727954     -0.08357280677      0.04474008163        17.73753647        6.761430057      0.01085643538    -0.004665395124        20.97387305       -6.416112062      0.02702431892      0.01409865126
 "MC3E2Q"                     290.43513                  0      0.03337538267     -0.07466449929      0.05703661236        18.49321388        7.079040504      0.01085643538    -0.004593698826        21.86742905         -6.7185359      0.02702431892       0.0141274537
 "MC3E2S"                     290.43513                  0      0.01095301939       -0.065829598      0.06917816255        19.24889129         7.39665095      0.01085643538    -0.004522002528        22.76098504       -7.020959739      0.02702431892      0.01415625613
 "MC3E2O"                     290.43513                  0      0.01095301939       -0.065829598      0.06917816255        19.24889129         7.39665095      0.01085643538    -0.004522002528        22.76098504       -7.020959739      0.02702431892      0.01415625613
 "OQ1"                        290.48513                0.1      0.01327188585     -0.08887557718       0.1010942056        18.52369727         7.25194016      0.01063033525    -0.004522002528        23.47412928       -7.131442382      0.02773213173      0.01415625613
 "HQ"                         290.53513                  0      0.01636613351      -0.1106017161       0.1348595123        17.79850326         7.10722937      0.01040423512    -0.004522002528        24.18727352       -7.241925025      0.02843994453      0.01415625613
 "Q4E2"                       290.87363              0.677      0.04062425814       -0.175994309       0.2574429695        15.16644542        4.186347357     0.009433551132    -0.002923286496          26.213444       -2.755780501      0.03141619278     0.008620395408
 "HQ"                         291.21213                  0      0.07826784931      -0.2274087509       0.4122255986        12.53438758        1.265465344     0.008462867142    -0.001324570463        28.23961448        1.730364022      0.03439244103     0.003084534681
 "ONE3"                       292.16088             1.8975       0.1762899853      -0.2470804516       0.3882028423        10.50679388        1.068560577     0.007206180915    -0.001324570463        25.21087328         1.59617455      0.03731889331     0.003084534681
 "ARF3W25"                    294.03013              1.841        0.444306146      -0.2722819117       0.3366119603        7.226189655       0.6806140854     0.004730227576    -0.001324570463        19.73030441        1.331791234      0.04308465976     0.003084534681
 "ARF3W25"                    295.87113              1.841       0.7553811244      -0.2781498131       0.2474296656        5.423584227       0.2985306338     0.002291693353    -0.001324570463        15.30602282        1.071403546      0.04876328811     0.003084534681
 "ARF3W25"                    297.71213              1.841       0.9932060217      -0.2737032468      0.09763185852        5.027810067     -0.08355281778   -0.0001468408693    -0.001324570463        11.84048869       0.8110158585      0.05444191646     0.003084534681
 "ARF3W25"                    299.55313              1.841        1.042324027      -0.2464152919     -0.07159144194        6.038867177      -0.4656362694    -0.002585375092    -0.001324570463        9.333702035       0.5506281709      0.06012054481     0.003084534681
 "ARF3W25"                    301.39413              1.841       0.9254612144      -0.1581785563      -0.1896171081        8.456755555       -0.847719721    -0.005023909315    -0.001324570463        7.785662843       0.2902404833      0.06579917316     0.003084534681
 "ONE3"                       303.26338             1.8975       0.7148025424     0.009273324937      -0.2452364116         12.3620842       -1.235666213    -0.007499862653    -0.001324570463        7.202266139      0.02585716711      0.07156493961     0.003084534681
 "HQ"                         304.21213                  0       0.6110866492       0.1123192489      -0.2583929697        14.70676084       -1.432570979     -0.00875654888    -0.001324570463        7.153202164      -0.1083323053      0.07449139189     0.003084534681
 "Q5E2"                       304.55063              0.677       0.5631626899        0.037823943      -0.2375302491        13.96125754        1.012576794    -0.008677550564    0.0002287392339        8.192863013       -1.655407452      0.08008953123      0.01686417847
 "HQ"                         304.88913                  0       0.5271663435     -0.02416851954      -0.2103501028        13.21575424        3.457724568    -0.008598552247     0.001782048931        9.232523863       -3.202482598      0.08568767057      0.03064382226
 "OQ1"                        304.93913                0.1       0.5224588056     -0.04531972017      -0.1995554005        12.87488346        3.408707845      -0.0085094498     0.001782048931        9.558867907       -3.263440441      0.08721986168      0.03064382226
 "KX4E2"                      305.13913                0.3       0.5072491347      -0.1186576854      -0.1470433565        11.57022039        3.212640955    -0.008153040014     0.001782048931        10.93739349       -3.507271813      0.09334862613      0.03064382226
 "IPU4E2"                     305.28913                  0       0.5045823777      -0.1632656021     -0.09819725799         10.6064281        3.065590787    -0.007885732674     0.001782048931        11.98957504       -3.690145342      0.09794519947      0.03064382226
 "MC4E2Q"                     305.28913                  0       0.4895067211      -0.1614130841     -0.09574333394        10.75514683        3.150962657    -0.007885732674     0.002175568304        12.15768766        -3.78429965      0.09794519947      0.03061213935
 "MC4E2S"                     305.28913                  0       0.4748489539      -0.1595457551     -0.09327486377        10.90386557        3.236334526    -0.007885732674     0.002569087676        12.32580028       -3.878453957      0.09794519947      0.03058045645
 "MC4E2O"                     305.28913                  0       0.4748489539      -0.1595457551     -0.09327486377        10.90386557        3.236334526    -0.007885732674     0.002569087676        12.32580028       -3.878453957      0.09794519947      0.03058045645
 "OQ6"                       305.357065            0.13587       0.4734863974      -0.1776302119     -0.06663030611        10.47385764        3.164848249    -0.007711201703     0.002569087676        12.86477937       -3.966873432       0.1000226828      0.03058045645
